"beta1","beta2","beta3","beta4","beta5"
3.89937915450727,5.7384617830561,2.11165610909233,1.89322431141895,0.367184138754318
3.93060944596872,5.75108943570927,2.16774297594125,1.86780773482624,0.404404532023689
4.02739429333002,5.52927891253553,1.98565768006931,1.8848903888927,0.416833121224039
4.07805244355621,5.63312614526505,2.1142908578189,1.88460312353045,0.387160568150772
3.95316767995259,5.65271368401307,2.10949778110847,1.86864754452066,0.367903188203529
3.99869396893617,5.69671232961028,2.10262436049653,1.92126461022958,0.40206451014621
4.01154470257552,5.61363964453652,2.06028648776192,1.88261591108953,0.374309590211311
3.94682037540049,5.77995908831484,2.20295711072172,1.92870205086371,0.389539708307152
3.99252251925377,5.64361833872809,2.11161156642643,1.89490145170427,0.420201656368247
3.95024153857189,5.64822605060666,2.11346435987069,1.85048835109789,0.384994344677785
3.97281944633379,5.69622654640012,2.14150721341341,1.89488074285204,0.403550192275921
4.09761732512676,5.76166901686929,2.18494781754984,1.88600152083816,0.369265833491085
4.0545650570413,5.71434085914999,2.0822561988952,1.94165968290721,0.413864988974857
4.05086219447356,5.69315987686702,2.09711909967768,1.92005390002132,0.396609317190192
3.89287870484361,5.66459219966062,2.04027013631109,1.87343946008599,0.366624362073506
3.75340980348357,5.71332667353762,2.09198057759283,1.86706708455787,0.371311886358433
4.02861902640126,5.63714236261678,2.0765746462127,1.88771578140859,0.43311336564777
3.88240451543446,5.7561637993678,2.10837450731685,1.92702860064117,0.423410791186969
4.06589198690074,5.5999431452457,2.09774664011571,1.92656848341629,0.440381005496453
3.93114884567846,5.67898642218235,2.15701331905986,1.94100053206992,0.462768397729598
4.26451965656125,5.68065288076688,2.02291120903277,1.95580148992479,0.434037695653327
4.12069462417929,5.66912313174957,2.12422624491366,1.88297239332921,0.387558705240508
4.02010902974481,5.63915246285303,2.11675210871662,1.89608790935429,0.401331197604389
4.1364425922433,5.76183022018165,2.09639058435288,1.93234587338469,0.40546551330734
3.92898817278558,5.67542857551724,2.04862488687897,1.8718596241644,0.382517115671536
3.96458743503538,5.79303662553203,2.15282702900093,1.94611356722602,0.411957844714214
4.02827517093316,5.79427379087096,2.08154900055774,1.90110074661129,0.399406857828945
4.06845732556841,5.62580692501797,2.14087554045173,1.94555954791213,0.433542848511503
3.99499907581157,5.66324148698724,2.06101098635475,1.94098808466012,0.408668983598912
3.99880513991014,5.63474947847624,2.15126397525273,1.92328064337516,0.420129941405161
4.00332407547481,5.50958472913888,2.01358207041349,1.89340546700443,0.391076165025058
4.06754900723238,5.71119399830729,2.22818935259533,1.92123563625249,0.415362479605302
3.99298700293327,5.7133007389622,2.06784992907321,1.92632435160321,0.408358436775113
4.0044184013282,5.67139482284759,2.14581410374459,1.88448627333882,0.392872201509028
4.02376217816777,5.63613252635404,2.04248105927998,1.90436989228337,0.405359170203831
4.00872394032835,5.66743899992706,2.08844037421907,1.89678734866956,0.387661026061151
4.0186189143745,5.63537622478427,2.12316571950007,1.89267742643927,0.393846353927602
3.96596203369395,5.71604085383926,2.11759524379192,1.89357196572863,0.372692597656536
4.02543471362692,5.74524765306662,2.15773490258975,1.91656057365475,0.403898733295936
4.00590491985659,5.70941743645452,2.11129948035492,1.92229567550195,0.457183114606119
4.00493636065004,5.75417566437899,2.15713981598485,1.91341203156093,0.418963273493075
3.98486919058178,5.71745091942302,2.09842024677977,1.8720373352905,0.365861961142828
4.01137044152661,5.64026694137931,1.99455173688575,1.87550277767348,0.390764305606756
3.99594583497484,5.80266364449791,2.13496842619702,1.95956245994978,0.463352259989582
3.96670487500719,5.75459524628971,2.1329005737596,1.90136327967093,0.401044226958194
3.94204307372503,5.69142556545461,2.07084390995588,1.94580773395491,0.41437619302514
3.92768489752575,5.64818279504321,2.07291633341956,1.90230860432975,0.395274238856115
3.9918862020469,5.71800188134787,2.16554001176533,1.89504946828983,0.390400665272858
3.99014549954819,5.48737631030145,2.08143417156965,1.84132671943165,0.38249314459136
4.04166958083172,5.66643914388066,2.06223973357731,1.92882946062421,0.440550653584481
4.00613562483298,5.65184125312719,2.13425286160192,1.91734661844956,0.412574012639326
3.97493354439979,5.70862443657006,2.13597819662634,1.94460620763219,0.428763782812786
3.89251128893978,5.63256573178073,2.09177736260391,1.872029221856,0.377179919530312
3.90357847975652,5.56805314827399,1.98676414080463,1.88429651274629,0.409768865325637
4.15491736832081,5.69818242156446,2.09977979918761,1.86379600207684,0.373509065250781
3.92780041843379,5.60841554075628,2.06687709903489,1.89740981150011,0.404339213739882
3.97551835161116,5.82174874265569,2.28077280041889,1.92236313924547,0.393808000973061
3.91100801024403,5.73021117337907,2.0584987328042,1.91130503445567,0.374871505839327
4.00045046844758,5.72052446435222,2.09600023206025,1.88462564928416,0.385353259493957
3.96878875501445,5.67685297154662,2.07919118564697,1.88094984643796,0.375207464736236
4.04745454720162,5.7471318264467,2.05921286698109,1.85762698732938,0.342369446691966
3.94572144016875,5.70913178708989,2.09930305407406,1.88201820261666,0.379312253103769
4.06490943039205,5.63293677706244,2.0784579072941,1.9903924563492,0.460526755933584
4.07916625113445,5.58444801356178,2.09041989381308,1.90924468646287,0.420093103632562
3.9892112564647,5.72930222386815,2.15687389367431,1.90174117753103,0.400285186908638
4.08410126560102,5.77035876885684,2.12090602154986,1.92390720255753,0.403773401107537
3.98047745674243,5.64797077458476,2.06587161610787,1.91989450797129,0.408933883604836
4.1264546653899,5.74796152421774,2.08987209181234,1.91579305229271,0.42426885586359
4.07072360746826,5.63375479645207,2.09783820184572,1.87083411809882,0.420598550412535
3.98034614185722,5.59835020576676,2.11710899156198,1.87046123982059,0.41490383988816
4.03224314366996,5.53983060373485,1.95996932495867,1.87747854283642,0.380188131517276
4.08399888536082,5.67672029698914,2.11168538504389,1.91807693739249,0.443137060341571
4.0064210180447,5.61808806279534,2.08809402546815,1.85812133194104,0.37554184126991
3.96336150549667,5.69718663572069,2.15256556570024,1.90906566047757,0.391238455489392
3.97632555481302,5.6716914436768,2.11258132977107,1.90933303080275,0.426425940245041
4.01342979876718,5.57730929068159,1.99891136239417,1.89803006696629,0.406486729562846
4.03086499209609,5.72793312590113,2.12822056658269,1.84838554568285,0.38130702074766
3.90126175955067,5.63894789596676,2.14691424242469,1.85861838745428,0.372666984825529
3.90902844048749,5.60537555845309,2.0194115594372,1.94917858079593,0.428845079604737
3.89392844523045,5.63959178860071,2.03731659910068,1.86624187357017,0.375329289470947
3.86920856631169,5.82495865182713,2.14415654466816,1.93476536593558,0.407189817285059
4.02685189159478,5.70566858020402,2.16010288256765,1.93794975029439,0.428131714871718
3.98508119175879,5.6390191913164,2.01981812216667,1.88331036745398,0.392682582852905
3.96581828796515,5.5689427973242,2.02927849775731,1.88663936347875,0.410647755329712
3.94051177245349,5.62375770212013,2.06962482647367,1.8925059050639,0.371185613132428
