"beta1","beta2","beta3","beta4","beta5"
3.89262950099236,5.75572772092456,2.11830617411368,1.88900228358477,0.360500775057061
3.9266447188352,5.76329808161523,2.17289582371254,1.86524994243687,0.400158441139652
4.02360206518403,5.54030508450806,1.98980930403055,1.88273097875312,0.412951317431779
4.07355510067497,5.64494711208028,2.1190789777248,1.88163409815936,0.382493113838579
3.94766616415924,5.66730907025551,2.1156575281961,1.8651229715069,0.362104807923428
3.99417286545108,5.71008415539028,2.10796790634186,1.9187896412028,0.397728877758001
4.00579919479722,5.62836232509166,2.06635995765007,1.87861019830941,0.367981928840437
3.94065694893582,5.79572282925657,2.20977216765361,1.92487702613655,0.383777153392942
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
3.57270208671748,6.31557226936734,2.40612354061414,1.73553793137113,0.115277363788025
4.09090465342972,5.77768189480987,2.19146681147169,1.88150834120733,0.362423179724105
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
3.8856227579275,5.68111157065458,2.04643847180924,1.86876680769672,0.359364528781253
NA,NA,NA,NA,NA
4.02543753298696,5.6488720374157,2.08142839004176,1.8859372317054,0.429783233167409
3.87748212756749,5.7733359453171,2.11561140391481,1.92404443033652,0.41839886999751
4.06257509289562,5.61126159728391,2.102704135695,1.92488842353548,0.437244321823199
3.9279203770138,5.6930621221374,2.16326389389434,1.9393662934952,0.459522948924792
4.26150137067375,5.69101603290921,2.02702794354567,1.95391023177,0.430796547617589
4.11644894655873,5.68304376430614,2.13057775360839,1.87944214522759,0.381762913991071
4.01549105799582,5.6524220564855,2.12229054497734,1.89320924286491,0.39654959784813
4.13244923691093,5.77361863861162,2.10139438681683,1.9301069077602,0.401600191945706
3.92372570780499,5.68898072789419,2.05376230277526,1.86871992488937,0.377325905321738
NA,NA,NA,NA,NA
4.02271424965913,5.81066758288143,2.08815919318741,1.89789823203847,0.39410309709651
4.06424952797121,5.64017814572263,2.14722163999812,1.9434986763731,0.429762281917291
3.99128261962324,5.67628773680178,2.0665519927841,1.93864303228933,0.404588157876154
3.99462116267915,5.64897464232502,2.15736679092177,1.9206993115237,0.41571435862557
3.99844409222299,5.52217755339658,2.01865352759885,1.89060793324775,0.386256518222031
4.06301236051619,5.72554485781412,2.23444328334247,1.91867758156114,0.410884262091183
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
4.01924583356631,5.6488437720342,2.04758792685222,1.901410301681,0.400571541088544
4.00341194794993,5.68170118962027,2.09430177533561,1.8934260341898,0.382280196991271
4.01352762013545,5.64967638438143,2.12920371575398,1.88952750521755,0.38864590952926
3.96070294288098,5.72923288297556,2.12286248900047,1.88992161498444,0.367082329075687
4.02111989087697,5.75819182719626,2.16305734223102,1.91384374567671,0.399557460783151
3.54308079558998,6.39771505564374,2.39337125554965,1.70722122295363,0.099623996598348
NA,NA,NA,NA,NA
3.97815017644312,5.73355860145477,2.10487904803067,1.86766029736978,0.358946580239081
4.00601967457221,5.65395302645488,1.99975863909058,1.8719905192085,0.385029269539198
3.99352015609785,5.81523032960105,2.14028015536553,1.95847277734731,0.460960532043181
3.9618456858783,5.76864642693907,2.13866699899265,1.89824333995886,0.396050108830057
3.93827329102261,5.70461792631926,2.07633326244221,1.9439893606093,0.410908505265586
NA,NA,NA,NA,NA
3.98677831944875,5.73220586499836,2.17130786954004,1.89177002285399,0.385211546649433
3.98433656300011,5.50114027090887,2.08731686381651,1.83774681974754,0.376470822005741
NA,NA,NA,NA,NA
4.00217735660516,5.66524643845664,2.13995638824488,1.91489593970859,0.408456054031253
3.97110840720561,5.72132601711958,2.14130249164844,1.94254398628417,0.425196373358561
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
4.14900928790414,5.71226996066934,2.10547447436836,1.86018951095643,0.367583972736081
3.92432080230533,5.61895082750426,2.07135452760432,1.89528272497435,0.400768979990715
NA,NA,NA,NA,NA
3.90442286740258,5.74622500982819,2.06459903769714,1.90680399428689,0.36803390462183
3.99491021082517,5.73500461150959,2.10186803419886,1.88071326874658,0.379341851290864
NA,NA,NA,NA,NA
4.03809469045479,5.7661944398061,2.06675159533457,1.8518279576683,0.333399175028218
NA,NA,NA,NA,NA
4.06167477293924,5.64528697287089,2.08374223330088,1.98876878582956,0.457514248695543
4.07511794184042,5.59789218762585,2.09609126048035,1.90705935619698,0.416104613323838
3.98408267398354,5.74344739958497,2.16275500363237,1.89858963721987,0.395332314264776
4.07971121036474,5.78497718116402,2.12683273502325,1.92124083108088,0.39923603695863
3.97607126030251,5.66166374748899,2.0713310451814,1.91686967336063,0.404149780921624
4.12280726319301,5.76015781167526,2.09474563494415,1.9137534033322,0.420657598598672
NA,NA,NA,NA,NA
3.97629357979039,5.61070171119498,2.12231311901875,1.86821728137239,0.41078074367501
4.02758043764481,5.55037670435744,1.96387326556476,1.87471255491128,0.375694233839525
4.07986156110717,5.69096309847186,2.1178212596997,1.91599968793825,0.439363088718943
4.00001583444321,5.63262653959024,2.09401170983784,1.8541839429387,0.369216865846768
3.95878474178859,5.71282060342046,2.15911167895021,1.90622122751659,0.386287292160792
NA,NA,NA,NA,NA
4.00973753023389,5.58938259172094,2.0039199678419,1.89560984578562,0.402368781127326
4.02598829760546,5.74060951282489,2.13335333273415,1.84527509287922,0.376236443100346
3.8950285400303,5.65339398253487,2.1529673517223,1.85469423421574,0.366448192167396
3.90542671961659,5.61805130710404,2.02438125186363,1.9472043657871,0.425312913343476
3.88791298533661,5.65381381458264,2.04309252616463,1.86254561891381,0.36946920446653
3.86522256313005,5.83883245169323,2.14943347720001,1.93206695568994,0.402821103794772
4.02324135499291,5.71995951630497,2.16628187784773,1.93574693317987,0.42413423213013
3.97972642953271,5.65229388980747,2.0250678587543,1.8798387113405,0.38731195000016
3.96178746772898,5.58135474017066,2.0341820928558,1.88431311727336,0.406540425537921
3.93419655811104,5.63939368308811,2.07587548093473,1.88861316428162,0.36504753991397
4.11048140682364,5.71992370544879,2.16153454494041,1.89269872055899,0.402074485585773
3.64116153427135,6.23680096562609,2.42249254324968,1.71626223816572,0.104847409977301
4.07212751775515,5.65574838735509,2.11227928949552,1.88830288070447,0.41898982958233
4.0387044023114,5.54575969040965,2.0013226901338,1.86889404146505,0.430577167721273
NA,NA,NA,NA,NA
3.8626867760742,5.74581287418716,2.15265115363212,1.82906107610139,0.297857855109944
4.00091834131368,5.76612179931126,2.13305037233593,1.88119154206792,0.355254074851657
NA,NA,NA,NA,NA
3.96383840761891,5.68837848807971,1.99295581071006,1.91264761565833,0.386705721409595
4.15239768930312,5.66658233106639,2.01841328769235,1.90454897123701,0.386190867157651
NA,NA,NA,NA,NA
4.03465854450306,5.66282096729914,2.05406048610043,1.93926725468883,0.449034874224742
3.95844165374985,5.78655424542501,2.19999693428709,1.8882785647023,0.390578864331449
4.08654303121625,5.63229735216654,2.15425555542624,1.87487668262074,0.397568380696071
3.90990945355351,5.67545988042347,2.1276464527608,1.85928765178271,0.389715337863364
3.47876989346911,6.47766531938336,2.42582886131354,1.73375453974936,0.104129124217467
4.04863551027557,5.606115869733,2.06454180375754,1.88608073246663,0.389705862344446
3.93182844075958,5.61337236860063,2.0213762993715,1.87871625691716,0.402470056465394
4.04187434035381,5.67781038328828,2.07774266972656,1.91464787295564,0.425580035524545
4.01897956091087,5.65652944947535,2.10544528597135,1.91930105222827,0.426697294986614
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
4.01285453671919,5.72297821357701,2.12706481039041,1.89897508271024,0.391023451266097
3.90145523753977,5.65252710800158,2.05436760047208,1.8763672882556,0.355105396879893
4.0807135725765,5.61005025906178,2.01514036824252,1.92429695977282,0.41307116981091
3.98742769999068,5.68500605683944,1.99154542542616,1.82206592940323,0.326052092731106
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
3.9710117789231,5.62622193691234,2.03678008347758,1.88606722521782,0.395598734183394
3.98142249961569,5.79912402647045,2.17056814095621,1.88821277836279,0.406199285411082
3.97876696103654,5.78014147207634,2.16934761185041,1.88064658663593,0.358440564697193
NA,NA,NA,NA,NA
4.03061204840404,5.71721414694767,2.20981338258906,1.90671328377713,0.386563481827762
4.11060744107958,5.63524290844203,2.08072409007798,1.87830670554121,0.390793181145998
NA,NA,NA,NA,NA
3.96195363505429,5.76003911870945,2.12836010616044,1.91320303568251,0.382892238139156
3.93501467922177,5.72086787482601,2.10416265332385,1.87069611754408,0.389562788545552
3.95543960665574,5.77114565956557,2.16656959113673,1.88761248188832,0.37834381850395
4.00016678401844,5.75502996519903,2.05692726281473,1.91521763530929,0.386786913362503
NA,NA,NA,NA,NA
3.89304542854411,5.83317987291452,2.10424922075073,1.85933488437852,0.358969188186198
NA,NA,NA,NA,NA
4.00402740490923,5.72215970508897,2.13773395194934,1.83303070571032,0.353515376041108
4.05405321358607,5.61387432624509,2.07203991327988,1.85521856702648,0.400064143178508
4.01232991204011,5.65820883199818,2.06879905175613,1.9438257669172,0.451919644752819
4.04868308564437,5.59577792983279,2.05597952376345,1.8391553247675,0.375277418463496
NA,NA,NA,NA,NA
3.99199032794169,5.69106660835358,2.04180272959258,1.87109021539251,0.404193452696122
3.98611554019152,5.70905419807784,2.09180034462462,1.94739876767948,0.424002569402599
3.95995116655384,5.62075703998049,2.02890708119678,1.928424468263,0.440265523846397
3.60071387520609,6.13817218733162,2.26943680835622,1.69998097951126,0.103218190561722
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
3.99939073120971,5.729684862662,2.12736801665701,1.85662393840583,0.376211315518823
3.95128926253477,5.83579210021751,2.22851246314171,1.85337896534621,0.368361185997473
4.01067204788619,5.62346656055332,2.05229433452404,1.92186022316793,0.431298665710169
