"beta1","beta2","beta3","beta4","beta5"
3.90735275705379,5.75779114047471,2.1228289097016,1.91427796169124,0.388472104322133
3.94577685663958,5.8340520271144,2.21000751011651,1.92013028044774,0.44430400702583
4.01754854584424,5.59206711583821,2.01046125553476,1.89046627080657,0.409942527404872
4.08272196019044,5.65650421211168,2.1248339706698,1.91702309404035,0.403523226757417
3.9753332989824,5.62729159999063,2.10512227085708,1.91216644244306,0.408523364950722
3.94441978980261,5.87139875129852,2.17430093715542,1.92132959895187,0.371239288520556
4.01617407649237,5.6822363269592,2.09200651205567,1.9147042752899,0.394639207609946
3.94278716531209,5.81504587507759,2.2218013974832,1.95236253132077,0.405579573276195
4.01055664692695,5.66335500482811,2.1279722473296,1.94320186648772,0.46538475471151
3.93062246784711,5.69088656051405,2.12676845785096,1.84042680207152,0.36341460556699
3.98167927742379,5.69217608496033,2.14048276346553,1.93541671428611,0.426619801130005
4.06277903189669,5.80845797326428,2.20147624360267,1.85249369663104,0.335488211944651
4.05872921718498,5.61684986400897,2.04419032688243,1.93811540582259,0.42299262619035
4.01626607680272,5.79707944301355,2.13696164466545,1.90411731738521,0.371244762661085
3.82562053818305,5.83965248508057,2.10987602449938,1.86690926867238,0.325567054656004
3.74235154409526,5.78624761862408,2.12258619802435,1.86488092405586,0.369894722322065
4.03602077315827,5.6790862456691,2.09777118829658,1.93620474361267,0.469763687712384
3.8894209204128,5.74659358380898,2.11153786761664,1.93445357351892,0.444258068082166
4.06025941323328,5.59962511338417,2.09389952928594,1.91959612260074,0.432213956981303
3.94333963181499,5.70207487704086,2.17302175033486,1.97608814087975,0.492138862489254
4.2605042123167,5.70054720873697,2.02997522485844,1.96527252125644,0.43725688044135
4.13167209335564,5.76958589196643,2.17138730782038,1.94649690199526,0.424887618301159
3.99767955532942,5.65280900371573,2.12408180040793,1.90207910726992,0.395522448194413
4.13796907881575,5.78166062835358,2.10331772586153,1.95002815780757,0.412296799304243
3.93205777978169,5.73929571275844,2.07564360902196,1.89381255492797,0.39488525173049
3.97283572893284,5.87167163606459,2.19217501940178,2.00784872600884,0.451178666277687
4.02108774304955,5.82297784395025,2.09152530606999,1.92541628802692,0.400853279154732
4.07294447662914,5.63529441389748,2.15016863701987,1.97008931550964,0.459647336538461
3.99871019626373,5.72604567787833,2.09324136278176,1.96253815833969,0.427376005203757
3.99997986180498,5.63927211480362,2.15443443767144,1.938782728793,0.433015682151537
3.99991755334852,5.50908047344545,2.01107416596943,1.89779201448031,0.394530934796459
4.05508916669197,5.78151386520889,2.25664654170403,1.95323541692584,0.419702432226849
4.0007916599762,5.73000611041062,2.0762285049231,1.97038855764501,0.435724493829156
4.01219424539969,5.66841908588375,2.14680711631535,1.90827709329592,0.410913077488351
