"alpha0","alpha1"
NA,NA
NA,NA
2.63629677029748,0.644212321931665
0.607268420192503,0.175861073451524
NA,NA
1.35276701333534,0.336749262505857
NA,NA
0.752120062925793,0.177520304597951
NA,NA
NA,NA
0.763059318543614,0.194980147820593
NA,NA
1.11947442030879,0.261620011369864
1.86323235139821,0.484630653938794
1.50114246415012,0.399850635748471
0.648125206306676,0.161641008256777
0.656782369739657,0.159304448007859
2.936173471706,0.752888513940943
NA,NA
NA,NA
NA,NA
1.45595789935985,0.373233492976384
0.768842173265615,0.208465106088999
NA,NA
1.0509044796942,0.25916901345712
2.46550288516551,0.634901239271098
NA,NA
0.976131385419223,0.228040594882154
0.954549546370097,0.23945524509382
0.919322839543234,0.238674781692141
NA,NA
0.878863065773793,0.216694280586093
NA,NA
1.2745753771611,0.317701311989589
NA,NA
NA,NA
NA,NA
0.530661343379971,0.144088535368942
NA,NA
1.21139450912083,0.303850063719346
0.589029031409046,0.150997485693297
0.738606705497457,0.184170116755425
0.564871954260526,0.165731335201318
0.94851555224119,0.231184188835868
NA,NA
0.664660350827497,0.171205414037732
NA,NA
0.508389722519264,0.139833306229009
NA,NA
NA,NA
1.17006990776095,0.301443247903109
0.623406392109725,0.174249150650637
NA,NA
1.31555655250527,0.322841080225934
NA,NA
NA,NA
0.607853726049708,0.154791242097086
3.00649329156082,0.920945723515796
NA,NA
0.932398885102563,0.233410242784331
NA,NA
0.000968436814653184,0.000968357314583039
0.870481818691776,0.219604224954244
NA,NA
0.965297727894851,0.239744541569771
0.500436590402346,0.13852598710876
0.861599817249577,0.198336496353569
NA,NA
0.970976672393802,0.263888126149513
0.741822984009847,0.167546548045614
NA,NA
NA,NA
0.610655051060799,0.161454470471192
NA,NA
0.654821589406969,0.174842373703273
3.04342135516837,0.791368044874878
0.698201155002813,0.169140477764619
NA,NA
NA,NA
0.658573943214279,0.164210929992059
NA,NA
0.717065105788772,0.173161257295945
NA,NA
NA,NA
NA,NA
0.626945096384084,0.161043545449712
1.74855643551163,0.43354820766953
NA,NA
NA,NA
0.818891368746968,0.230340607456308
1.37284963277549,0.354294352703403
NA,NA
NA,NA
0.592839277396097,0.160378235742261
1.54648392957037,0.404299580824795
NA,NA
NA,NA
NA,NA
0.679215273143724,0.204935940424001
NA,NA
NA,NA
NA,NA
NA,NA
0.628077949543127,0.166590629929474
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
1.14921778670716,0.303748296519703
0.493742698805103,0.136798532217814
NA,NA
NA,NA
NA,NA
0.888298998662266,0.231032811173151
NA,NA
0.620992877100765,0.161871302435438
NA,NA
NA,NA
0.896737381291128,0.259379829366859
NA,NA
NA,NA
0.684967817399576,0.177292481707247
NA,NA
1.81567185643118,0.484461955905202
0.91415751255674,0.23694524989579
1.31235182041037,0.342156911151941
NA,NA
NA,NA
1.27723256759005,0.333802511253553
NA,NA
NA,NA
0.794840880380169,0.185438053094479
0.577987747748501,0.131542132443203
NA,NA
NA,NA
0.628820306164358,0.168148338743464
0.891785834438572,0.228118179954799
NA,NA
0.863321595482927,0.217422682534729
0.8732078793341,0.206461030174681
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
0.82700742093332,0.187045113504797
NA,NA
0.579265271707374,0.151984351438587
NA,NA
NA,NA
1.13993249812474,0.279877514392968
0.856071470729379,0.206493430312146
0.898389600568843,0.23169323179524
1.19262817552207,0.323167887573785
NA,NA
1.91259003727433,0.484830394729747
NA,NA
NA,NA
1.06491439940977,0.274681416885488
0.959344235493483,0.263584114557131
NA,NA
NA,NA
0.790832189356063,0.194396374403108
NA,NA
1.23629779124969,0.316728688848784
1.22135240921704,0.306545509086456
2.58987524965387,0.672934969780209
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
0.812124055238174,0.199982304724153
NA,NA
NA,NA
NA,NA
NA,NA
1.1263864527104,0.280211893208595
1.17855245772183,0.294301324405911
NA,NA
0.57085651037439,0.15954190014832
NA,NA
0.870384611908199,0.214566652381611
NA,NA
NA,NA
0.565710120813627,0.141421501040694
NA,NA
NA,NA
0.855097429737419,0.228116365512186
NA,NA
0.959462113998107,0.237417086893584
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
1.30464522221563,0.352796384922847
NA,NA
0.704767285057994,0.200216876049135
0.74631292641273,0.211185654958579
0.790628053871923,0.219522524970663
3.26783680057606,0.848909017050986
NA,NA
0.800991209004151,0.187767757889438
0.946652170134187,0.27271026571114
NA,NA
0.65185286527333,0.169783298073543
NA,NA
NA,NA
NA,NA
0.688692167400514,0.195599247927475
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
0.63791333914492,0.148313781012509
1.25568235385842,0.330931138574075
NA,NA
NA,NA
NA,NA
0.619458817200864,0.167712551332088
NA,NA
0.81380740920055,0.204508079763914
1.24645126064383,0.323242206992797
NA,NA
1.27415677191708,0.308906664589332
0.990240268215148,0.252072234155265
1.1586699151855,0.290938196905492
0.790059778105518,0.195059596597219
NA,NA
NA,NA
NA,NA
NA,NA
0.95950713302741,0.259186518739263
0.73696322216064,0.17206923070686
1.28155329194216,0.338103707326061
0.610846458563182,0.152601334828627
1.00030143941979,0.271941935518197
NA,NA
NA,NA
0.627953837287585,0.159543107296191
NA,NA
2.16803284804678,0.569430319867874
NA,NA
NA,NA
0.740997533252408,0.172041150560382
0.547490914974622,0.152427806402405
NA,NA
NA,NA
1.56195231613353,0.420160630728002
NA,NA
NA,NA
0.872453826173328,0.204349670359544
3.14000211794599,0.823136370896091
0.650890362836922,0.173113590171241
1.47962495505757,0.369655972321637
NA,NA
NA,NA
NA,NA
0.582002089743948,0.150708189049854
0.00119065408887507,0.00127515756012389
NA,NA
0.722627735649201,0.178657522885443
1.31066139994362,0.336743028238389
0.781446221779784,0.222370805627367
0.801504846400944,0.201026859114159
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
0.514556071895811,0.146864381518909
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
0.904395415355549,0.225235915496638
0.544877177504542,0.144435892654165
NA,NA
1.44022241541323,0.376242917069876
