"alpha0","alpha1"
NA,NA
NA,NA
7.05656909887778,-1.66154709418732
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
8.02179265032725,-1.96978246997883
6.70689884660574,-1.63884785755433
NA,NA
9.07234076128701,-2.35703762477514
9.77760491180709,-2.35959820027129
NA,NA
46.9538555157589,-12.3647934765609
7.488529026377,-1.81133616112881
7.35797770818988,-1.82659673047054
NA,NA
7.32893560647282,-1.80534882656221
NA,NA
9.2195062705774,-2.39490103516688
44.4288789824879,-11.7342163057064
NA,NA
NA,NA
NA,NA
8.39989403236443,-2.0912656074639
NA,NA
7.10121591624795,-1.74302183551618
9.18524500000093,-2.22076814510235
NA,NA
8.13050330611261,-1.98259654235435
8.7712848045762,-2.13562808818218
NA,NA
NA,NA
NA,NA
NA,NA
6.76099167468239,-1.72603340495525
6.9885614305388,-1.81279077782727
NA,NA
10.0819740450747,-2.40138965082415
NA,NA
6.93594614518895,-1.67143669778078
7.35818295929994,-1.72117573401758
NA,NA
NA,NA
7.78721155698333,-2.03667259844192
6.8464917032729,-1.77599893002317
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
7.05403591551249,-1.69334010728766
8.71617405341121,-2.18673964522288
NA,NA
8.02796827828238,-1.91810633971018
7.24710744368622,-1.92113587133561
NA,NA
NA,NA
NA,NA
NA,NA
42.8961948053757,-11.5004211744106
NA,NA
NA,NA
NA,NA
7.68354823220774,-1.97498415874631
NA,NA
7.67874863150703,-1.90095622290181
8.18011134076762,-2.0237199567146
NA,NA
7.24219334557455,-2.00104189209486
7.13834580943533,-1.74334430932212
7.51338449309351,-2.0162705778655
NA,NA
NA,NA
7.87903067262116,-2.05152249453018
6.91415060402015,-1.68393326540077
7.46262216578549,-1.91719825203974
8.42307120356931,-2.18301104267229
7.29798438514594,-1.76493637906996
NA,NA
8.81133978033773,-2.10995666010658
7.69622217005989,-1.86424934971491
NA,NA
NA,NA
42.5700020651913,-11.2695727525074
NA,NA
7.32730100663202,-1.7796189269056
6.98128143708077,-1.68177091751599
NA,NA
NA,NA
NA,NA
NA,NA
7.68052651699963,-2.08722518410446
NA,NA
NA,NA
8.10643958327719,-2.02329025807762
NA,NA
6.92436438959058,-1.64948764871368
NA,NA
NA,NA
9.63349492533962,-2.34196129824773
NA,NA
NA,NA
7.79498553744049,-1.80052358056103
NA,NA
NA,NA
8.04419215985841,-2.01051443249498
NA,NA
7.31902151225989,-1.89161312562241
44.5026722961162,-11.7045118584216
NA,NA
NA,NA
6.86641227873215,-1.70697051725701
NA,NA
NA,NA
9.33647731610117,-2.27992957100194
NA,NA
7.34028440602155,-1.83382364589891
8.75874870818939,-2.22732799310012
NA,NA
NA,NA
NA,NA
7.58613984565736,-1.90882053789261
NA,NA
NA,NA
NA,NA
NA,NA
7.48351234073488,-1.83204563761077
NA,NA
NA,NA
NA,NA
7.94087101945834,-1.98885986708407
NA,NA
NA,NA
NA,NA
45.4087079614234,-11.9481532719265
7.33397575293262,-1.75881199152116
NA,NA
36.5964128630964,-9.70654162474185
8.93182914507471,-2.1269006803145
7.15717668321728,-1.75243699677948
NA,NA
8.17409226731517,-2.03179447383623
40.0870643365454,-10.7070308162773
NA,NA
NA,NA
NA,NA
35.7756496642426,-9.45011787034199
NA,NA
NA,NA
NA,NA
6.45503991812458,-1.69180277295304
NA,NA
NA,NA
NA,NA
NA,NA
8.40790226855956,-2.11170410892462
7.01356513108179,-1.76611139650294
6.80189855834692,-1.72814329167096
NA,NA
7.63010777547842,-1.90937281319634
NA,NA
NA,NA
7.56987587342548,-1.87746540770763
NA,NA
6.85485834262547,-1.82238176709851
7.89113721273502,-2.00962154945212
NA,NA
7.65063941920591,-1.90619804376165
6.71376178270397,-1.7640205827488
NA,NA
NA,NA
NA,NA
9.47181900020557,-2.23565661756056
NA,NA
45.0410063337226,-11.8149873110616
NA,NA
9.04924564450371,-2.13222175409633
7.53122971085127,-1.96000411106119
7.55857472886715,-1.98527624574245
NA,NA
NA,NA
46.5676131631795,-12.2308405341572
NA,NA
NA,NA
NA,NA
6.69730135120702,-1.65345110410752
NA,NA
6.91922822230988,-1.706313032868
NA,NA
44.0687543096966,-11.5837383198109
7.21414186811676,-1.78734540902256
6.72410879193875,-1.70811915138132
6.75036123326382,-1.71717724828574
NA,NA
NA,NA
NA,NA
NA,NA
6.88155459992908,-1.6807052115224
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
6.99220501965031,-1.86400079358446
NA,NA
7.94067524631254,-2.01984822726396
NA,NA
NA,NA
NA,NA
NA,NA
7.83053368871186,-1.98101224700093
7.19072015269139,-1.88727911870461
