"alpha0","alpha1"
1.53963942233976,0.347772551867822
0.983031562620622,0.235962428173516
1.15585648445498,0.309904751985982
NA,NA
1.04591383817243,0.293534580506589
NA,NA
1.55047983997796,0.45030353053125
1.0814617304494,0.281706123219606
1.41667000270097,0.38813227060793
NA,NA
1.49962455415957,0.443785285695723
1.90426630797335,0.515914824920206
1.81735051775762,0.382251294640472
NA,NA
NA,NA
1.9096744706489,0.434047016843646
1.0521274109819,0.310932856579742
1.29329409018768,0.413222582264762
1.08653402224343,0.344739703348738
5.30402119488282,1.38623387408951
2.43768980819688,0.587472778567545
3.09899404828213,0.951538631285606
NA,NA
1.32725855304421,0.397841597342373
6.30301824432356,1.66754455316505
2.1268214644899,0.508881497243369
NA,NA
NA,NA
1.33678644555223,0.354798021140578
1.19235523357676,0.272517453989276
1.90530486479089,0.576093839840901
1.42899478448058,0.39374460787902
0.697873881173713,0.207582404836608
0.847844898160008,0.221533674208475
7.60682673699259,1.98854396023277
0.00107803077744254,0.00107944133447145
1.30629605128865,0.301682997387471
5.16654962998377,1.37967292667224
NA,NA
6.14171003086062,1.63717544718809
NA,NA
NA,NA
1.55706340525308,0.406563662316232
NA,NA
1.4176146196352,0.348673039853121
7.43599218886828,1.97474348430084
1.84288134353481,0.511679008874145
NA,NA
0.889973488908546,0.259213962716139
NA,NA
NA,NA
1.28803880314008,0.403707417484282
1.39585485975785,0.302436105765751
1.5680287180827,0.389421162722362
1.10697551560265,0.286442090591244
NA,NA
1.30270355137723,0.388452231582775
1.40895826948646,0.326630097435508
1.59153933879544,0.43649793610645
6.17813889166346,1.60159740006314
1.10345139295952,0.250530199567966
6.23138388508139,1.62639369228636
NA,NA
2.3970495828447,0.580483751597527
NA,NA
6.71313170955813,1.76478408816035
4.23764371152156,1.12428131286599
6.257464940427,1.63888415075023
2.26947074239356,0.507733374735714
1.63972978685232,0.472913562997541
1.08211370238907,0.317739400919494
1.10250792391567,0.401260691230128
7.03059804999496,1.83953408801383
NA,NA
6.92046078557532,1.78333685627099
1.86457152559221,0.50669428439321
1.57298135047775,0.405620192426472
1.36407101499642,0.302564121805712
4.52355315070361,1.33215268019411
2.36076167447971,0.507758517926008
NA,NA
NA,NA
1.61706265473445,0.415386398416864
6.23487789274437,1.62812058119814
7.24298833839706,1.8810689489716
NA,NA
NA,NA
2.81548748881833,0.879749730366605
3.2402414823204,0.777233932912977
6.44583879308199,1.68425085507527
0.881902916346318,0.273412239058725
NA,NA
5.900317447043,1.57178491157774
1.29065481635241,0.34300278832911
1.95937934676317,0.454821237827736
NA,NA
1.0653751464842,0.297342520763793
5.96154554334663,1.5562898353885
NA,NA
1.50355132681215,0.370984254450416
