"alpha0","alpha1"
8.16689912292207,-1.74335589762254
5.69192937880717,-1.3793803942547
6.90165308198181,-1.77070803597393
NA,NA
6.54691061590415,-1.63851871460307
NA,NA
7.47425584459506,-1.92246924819952
6.67614645232467,-1.60933927657891
6.99658748731518,-1.79378230476531
NA,NA
7.92764975664865,-1.96582974702535
7.84157915236773,-2.09352675547124
8.74062404095182,-1.91162483785405
NA,NA
NA,NA
8.23201299721662,-1.9177227091453
6.54179035269774,-1.81182416463113
7.30282353198068,-2.04036461320923
6.70211398562115,-1.8591910368503
43.3318408165989,-11.4066388267073
8.29715864307315,-1.93523320748508
8.95221782601391,-2.63260664959485
NA,NA
7.40245477082461,-1.87327580481993
38.4639637671176,-10.2731920264418
8.44605733156977,-2.05838320285391
NA,NA
NA,NA
7.39044920833627,-1.64790246744451
6.52318775929232,-1.52576830847644
8.48473185121048,-2.34004105851032
7.05270226513227,-1.92426703334137
4.82447404702969,-1.26075099295233
5.72179804992156,-1.362965971817
51.9086087980771,-13.6880909216547
40.6751068204234,-10.8496633797878
6.9597586735193,-1.61363622451924
32.4420213666476,-8.45150106768745
NA,NA
38.0988701624669,-10.1160232587618
NA,NA
NA,NA
7.48148930782804,-1.91997222535777
NA,NA
7.41912934340704,-1.878615887435
53.6049213535709,-14.3275447235955
8.71558530476906,-2.07712136001916
NA,NA
5.89660990555602,-1.60067444160723
NA,NA
NA,NA
6.90215759533826,-1.94330769151031
7.05755904602771,-1.59151051800663
8.29780730458939,-1.89986291996265
6.82144362162103,-1.62763173964006
NA,NA
6.63373551721391,-1.80500646839568
7.14170175676776,-1.71820667937586
7.54372428568118,-1.82861157290321
46.6923529639667,-12.270477671181
6.20130438124422,-1.44156452516102
44.5524295785187,-11.7056088306189
NA,NA
8.76960645194832,-2.13328066411031
NA,NA
46.0504411450804,-12.147064616397
38.3486063621765,-10.2347681393896
44.0944482622943,-11.6738250287508
8.91020345030769,-2.0084721934885
8.2931590063817,-2.07531629219359
6.47244092523663,-1.72250134811209
6.19670700363718,-2.05278659988933
48.9659768058436,-12.8910344834892
NA,NA
48.4722066350762,-12.7438169862093
7.33298227837397,-1.92245114257769
6.83378664697528,-1.64125884638505
6.83668944641446,-1.49865415194091
10.4448583737705,-2.8377545871517
9.22690874821023,-2.00487071142156
NA,NA
NA,NA
6.96440408421498,-1.69374890333421
45.1476414249431,-11.9090806232818
50.0700101456791,-13.1406954771801
NA,NA
NA,NA
9.84224713990005,-2.64933620065056
7.99106862821851,-1.90819783969293
45.4628781498012,-11.9619254193394
5.88520682708008,-1.60473691823215
NA,NA
40.4472654798503,-10.6923726012008
7.38922660418696,-1.79569113111178
8.00448779206428,-1.74612307917821
NA,NA
6.60054236987629,-1.65959690111921
44.5842434105622,-11.684081081374
NA,NA
8.13316296262678,-1.8986123459871
7.65097454615072,-1.92608327118255
8.6245247613991,-2.14485515009047
7.11927323554784,-1.7982972476951
6.56514878670746,-1.76259353863081
NA,NA
8.65543624975367,-1.99382760544116
7.29574865452643,-1.85082107156263
NA,NA
8.06903725311885,-1.86569685086895
41.4827835843092,-11.0029475354679
10.0583387988636,-2.28830295334014
7.60078311641294,-1.89680767602682
37.0308432232568,-9.84625361183079
45.6516315352541,-12.0746258592968
NA,NA
NA,NA
NA,NA
NA,NA
5.6595128451628,-1.29856620807906
50.3774178481775,-13.2543502925125
6.6168929962882,-1.71928727709287
NA,NA
6.87665238896026,-1.60288407211351
7.37129077511163,-1.90504012738451
NA,NA
34.3812658733052,-9.07923120992591
6.90957467272026,-1.72346059235608
30.4890790923387,-7.86939449522412
8.94787449521285,-1.89409336872519
8.25844549041981,-2.10918072615283
NA,NA
45.9867253401465,-12.1030250060983
44.2075021514936,-11.5718021043233
9.22118707230259,-2.27773944150422
6.87839495497889,-1.79169972549021
9.20605034506393,-2.31993205440848
8.09201254725145,-2.13184729370241
NA,NA
NA,NA
