"p1","lambda1","p2"
0.496531452134086,0.142750302513035,0.0527407024666251
0.22172405214092,0.0772021661482723,0.0644759541118108
0.382724527222447,0.0656918973102416,0.0723531961283745
0.352110463941452,0.0859338570398514,0.0639958022679681
0.266519617661169,0.0801541565284771,0.0633527828234295
0.30977453536487,0.0524295189389556,0.069376121770872
0.0105687048056365,0.009897428337725,0.0107563315640004
0.351449493890023,0.0654236365934608,0.0732410660715175
0.408170977339656,0.0893709634278705,0.0306613190616757
0.273718224484553,0.0797964604164095,0.0610301018084723
0.310323073858351,0.0731250468000931,0.0632998438402334
0.0119407631656624,0.0134429986600083,0.010935053558105
0.330682230300118,0.0688361270510748,0.0838650267619371
0.192523804606347,0.0707109768717059,0.0730900550445891
0.266389764963368,0.0801349997714864,0.0707881727704422
0.226961799029317,0.0825568804795596,0.0626087146954605
0.280611245654872,0.0626116153965224,0.0858975047674261
0.470797489258487,0.0938989216666831,0.0660224871851591
0.252900524212932,0.0909705333969323,0.0963455768792992
0.009930148547867,0.0116336018055424,0.0124170248333166
0.29468975025711,0.0767473586004827,0.0896905613262739
0.288777834535301,0.0669607113457022,0.0431669827549287
0.344386150676835,0.0661200968841369,0.051618516924423
0.649204684062967,0.0706702980104829,0.0793221889093867
0.225048718227697,0.0526200730484527,0.0805808283097073
0.316065939769231,0.0804387443390009,0.0645791898504581
0.302869847726012,0.0734944629798235,0.0681922132752149
0.00742347698924806,0.00823784778135841,0.00752147972989066
0.406520719375572,0.0722848676021112,0.155178473926887
0.0180495260944173,0.0397034832760672,0.029611552448132
0.316551402913574,0.0692481188186186,0.0664453973431567
0.517660699602898,0.158308228140198,0.261541402503195
0.333159007112668,0.0619422736232198,0.0797118669100778
0.352646551877187,0.0738800429920993,0.0302603020846755
0.405718942785346,0.385864567368462,0.158416051565821
0.0114326487246249,0.0103505497543145,0.00945139624609883
0.259844572209357,0.0708351385647328,0.0287263823919869
0.268510917039065,0.0689085233926823,0.0743222036771238
0.276687925478707,0.0681310170756574,0.0907109982960145
0.242358965053047,0.0734094110068623,0.0968508722433573
0.245687332017725,0.0734733751999036,0.0925505647810791
0.265285657206798,0.177553712497246,0.0800229461475778
0.236780167386661,0.0809206045757868,0.0679906051910067
0.267352075982339,0.0645136453000829,0.0776003828425493
0.0119595968637974,0.0141099287195894,0.0129000451983288
0.313879982164413,0.0629542915024984,0.0719479830257619
0.251949633798082,0.0735306743986175,0.0681023418864918
0.316853620211277,0.0611491347395628,0.0614590633589446
0.017678157392136,0.0201741465662208,0.0186301456681513
0.678315556671292,0.15388843994863,0.0761225888850456
0.225089172294425,0.190757378237005,0.109333184924605
0.27998728611483,0.0680220609577196,0.0877547608125331
0.419986699979505,0.0782767899903748,0.0830109984319645
0.309752240429148,0.0801459211525425,0.0700547375263098
0.399285836952438,0.0673187471946905,0.0689670727161744
0.306619655946826,0.0532686052129653,0.0761571450679227
0.425332935238067,0.0705745667584571,0.148471428243287
0.295394945729343,0.0943028090274541,0.0646887083935464
0.281013701757385,0.0672416667749219,0.0536842234471152
0.436458657702953,0.0444510425301916,0.0709588172698096
0.312634063262837,0.0487348992595717,0.0614076445503218
0.316021836018142,0.073264335488088,0.0858310901671379
0.563469778740744,0.672136589784336,0.0700501010301663
0.407308510851384,0.0523072612604893,0.0679398936270288
0.216534135960942,0.072182281741441,0.0713313965050187
0.462934497230309,0.851249183199788,0.309216352288194
0.373055131492429,0.0713275799991065,0.05746489419046
0.30274014845558,0.0740196142658729,0.0355209905252523
0.0170771693138845,0.0160784202155802,0.0444049288418689
0.219817907205487,0.0837099482242338,0.0886739137858412
0.178711293194506,0.058105493182287,0.0617773835323589
0.26960967740998,0.0719258452952578,0.089635658877649
0.158961983732235,0.0598374290804295,0.0800968487810487
0.295599240355745,0.092757834201941,0.0782754509987277
0.311844426130479,0.0833459565393934,0.0710111374261582
0.324176002103049,0.0715769766522626,0.0401359874908147
0.0177243487087312,0.0172284911985516,0.0279896391324716
0.427853626888541,0.0810863734885658,0.0935236154953548
0.332364584537062,0.0692323954576208,0.0786979983058519
0.316903208717175,0.0565651163585993,0.0560100940725201
0.283504481294432,0.0683206198006379,0.0574411306482019
0.548246200696671,0.201877967861338,0.146570099549263
0.227066614984302,0.0653949324322693,0.0605922443202981
0.354971981321366,0.0902629066282479,0.0747622121504343
0.32329217684999,0.0685297877022967,0.0959008622198517
1.08589394039,0.0901929405320636,0.198915319990358
0.0114525559122909,0.00790015436933284,0.00845334562861362
0.244800542951125,0.0709718733759894,0.0748318289084039
0.35798298729966,0.0705218330081502,0.0828376248299214
0.278363035813767,0.0574338508036353,0.042444943437433
0.328065945367732,0.0685885624293272,0.0580273890103416
0.299295751473927,0.09708159496697,0.0746912118380109
0.338389980655494,0.0831882489431046,0.264869600457842
0.646438273839607,0.107062324553228,0.111477741088677
0.0132110661440268,0.0106483878892403,0.0115427372518195
0.47882489139723,0.0832556619198681,0.077511171435691
0.292486234645032,0.0697945777986133,0.0504898584835217
0.215610395154997,0.137058676302176,0.120250850462834
0.293859188697809,0.0831883325700842,0.0434057714112555
0.357427062711633,0.0682357892562027,0.0905573203459185
0.188638010043942,0.0630435863641348,0.0874338605686435
0.260525393832323,0.0592127815017911,0.0838958561486914
0.332325132475323,0.0790803991080061,0.0654201877435864
0.269988495852798,0.0708958007987067,0.0733931985393481
0.00941247641149909,0.00778227435577662,0.00843932313712596
0.226549024334033,0.0633762071884085,0.0669918567846985
0.372609760097415,0.0772406657420987,0.0622452250936451
0.25000700745773,0.0728448210237514,0.0619133208300849
0.304818537386408,0.0926693309832187,0.0522065967278036
0.252769839150194,0.0757626803071632,0.0612116013294377
0.206413419420118,0.0757377720184562,0.0702684816850799
0.442735052918338,0.0707290513543625,0.121882247514499
0.00790103664638404,0.0138423476016644,0.008166820517507
0.340865228697751,0.0525092868592467,0.0792968679191388
0.254089243516331,0.0690049764188447,0.0859683536491701
0.0616104353432392,0.0694095410744681,0.0320807498660922
0.0286169094591823,0.0285951545126199,0.0303809590687937
0.265212344357884,0.0687717632551626,0.151679846530231
0.408956915682227,0.061723528812348,0.103460272882724
0.0137347353427317,0.0150233039351263,0.0112514813499654
0.0114585909153931,0.0214472239875019,0.017303571711676
0.397869847401217,0.0524238428094473,0.0597209909681146
0.00966320985711546,0.00791090026745501,0.0152161923679144
0.00861209405647957,0.00916786484347515,0.00843464365503921
0.262231722545275,0.0777336915781829,0.10864184738451
0.281630053980165,0.0647633789871588,0.0653072341923764
0.0119279285268272,0.0107321994672589,0.008675493315984
0.339190420393862,0.069123967828253,0.0553811328176963
