"p1","lambda1","p2"
0.206296111143127,0.039585485412444,0.0451608895110094
0.193597451185756,0.04784789386352,0.0498729192647175
0.194816770571111,0.0418235098393639,0.0429074862004646
0.211478905298749,0.0522461811375631,0.0474573377933816
0.179426393008158,0.0479664280801798,0.050102563772047
0.212821303430589,0.0393189630395212,0.0429577214051452
0.187230562354651,0.0506070982265405,0.0486403511225779
0.205357101059518,0.0425755652887927,0.044868198999865
0.199773349542217,0.051170255045779,0.0492033943135899
0.186380608645216,0.0474583177032834,0.0434563854731924
0.222094167136343,0.040994890929799,0.0481592536716113
0.188268764641457,0.0464896435199557,0.0487805496497376
0.234919130387731,0.0485078052696921,0.0365161037343377
0.178386312450339,0.0536960419183298,0.0470109442922933
0.197023219009731,0.0477842873338531,0.0487554381868171
0.241200238157388,0.0378679891092744,0.0455169281808226
0.170787482969882,0.0417752179176065,0.0525602616607732
0.207721760259116,0.0506944515621295,0.0488186400059104
0.188424001057336,0.0478383720385184,0.0530335276864433
0.21790723900596,0.0485491315851026,0.0458340590585999
0.271522775777132,0.0459744609236891,0.0380803217792407
0.233136831951857,0.0417660246393536,0.0426694767836399
0.181137865845764,0.0398057318520523,0.0436454854933867
0.174027514749082,0.0437311230060884,0.0489756199058395
0.206361287040929,0.0443490853571198,0.0546110336874578
0.197129536589696,0.0412061270873874,0.0427874668536769
0.180068745853995,0.0458702959309172,0.0477484058342135
0.243272833012763,0.0475113147787429,0.0483616050364461
0.227827874934453,0.0365994046260198,0.051385298594804
0.192862801622625,0.0465094700231049,0.04206194154584
0.205089490127078,0.048661287807424,0.048610441576933
0.198048379555483,0.0426173545066097,0.0383601733987034
0.219052859409184,0.0521515563050259,0.0489612973610979
0.179928343702732,0.0559083558529581,0.0408876747121781
0.213680387715206,0.0512711221603764,0.0460869374889284
0.195083874409653,0.0450887625093774,0.0405499345781967
0.243399813441876,0.0552031268285244,0.053919886933678
0.19469543002578,0.0470033148141912,0.0433743765979855
0.215047446513495,0.0459283866463891,0.0523474252620002
0.218753725232527,0.0396611563710936,0.0424958102759897
0.186357849744039,0.0407678262947722,0.0469683583559064
