"p1","lambda1","p2"
0.205515156071648,0.0385416154503184,0.0445080355357697
0.195014785256396,0.0460658184517088,0.0503354287006
0.193739943957976,0.0406467989269969,0.0426949412515365
0.206343181138696,0.0514647583785098,0.0466643762007721
0.177793058988943,0.0480766136275619,0.0504946477629621
0.210401579725224,0.0389930621226232,0.0418486128257679
0.189537126680613,0.0496357500193821,0.0483021012584381
0.20811454731858,0.0426626435876232,0.0444096258064736
0.19715834213266,0.0503598156982523,0.048595965120544
0.184194235471433,0.0474784271481617,0.0425609510809029
0.221476937626099,0.0413475485138619,0.0482621807933137
0.186939377213201,0.0462867569415628,0.0483893697148354
0.236428368027546,0.0470533498314821,0.0347200576131905
0.177086429039011,0.0525882144193846,0.0458746255220412
0.197949676576243,0.0473096237571194,0.0484688070096042
0.23771731701286,0.0371640783982229,0.0452527407090234
0.1682635205425,0.0416714967676296,0.0522505857791464
0.206664167776491,0.0484059902201998,0.0475309737734927
0.187540266782076,0.0466371600195454,0.0522471725716342
0.216503274285186,0.0475546720556184,0.0454312612246697
0.268200771669696,0.044588317940683,0.0376372367200805
0.231933244440771,0.0416454728402588,0.043108169781456
0.180449545628113,0.0393230138761699,0.0428312559582976
0.171255237311507,0.0431865589899022,0.0480297044954712
0.20633712556253,0.0426335986111804,0.0539025830462891
0.195694605538748,0.0417060243890219,0.0418153967822025
0.179712358595866,0.0442687390011103,0.0469528127811737
0.244751470633903,0.0468363096556117,0.0487034098680648
0.227678934146046,0.0357421849494982,0.0514971622386069
0.194180395117351,0.0447707343230572,0.0410720308573498
0.204926698294709,0.0476240188884457,0.0471578377203689
0.195978005059982,0.0415051995151276,0.0378565308389454
0.21727018883697,0.0504986247162761,0.0486030295983363
0.179966351945307,0.0533937529111548,0.0404475567478591
0.2121101851778,0.0509493050424581,0.0455347476586426
0.19298270736689,0.0445377879321191,0.0400673465250671
0.239739484386496,0.0543448533726304,0.053702760764701
0.193275944311671,0.0473551287616219,0.0428826010492963
0.216791364805177,0.0463897245010313,0.0523341577685862
0.216214201714874,0.0394671875202733,0.0416151905214409
0.186865696491201,0.0393608386043552,0.0459620339876627
0.179619630070115,0.0392045219906623,0.0480736628977496
0.169116410759211,0.049364568182257,0.0493193816034126
0.177018125253335,0.0443128899853832,0.047657946438297
0.174558390957373,0.0514244826997011,0.0481007185843583
0.217234016619238,0.0538027744598684,0.0456407454381021
0.188088835210395,0.0577186443891687,0.0404284725076194
0.196426237540741,0.0441123462085547,0.0434053698033099
0.199978939907276,0.0575166250132743,0.0508314563607942
0.184398993731553,0.0449839302462236,0.0478598297959403
0.189947356071507,0.0516688918252681,0.0485636477557277
0.201208040611125,0.0460746205716456,0.0435621609354998
0.179393535839869,0.045329718467173,0.043079711844926
0.174745525668169,0.0543673043301786,0.0439730616676442
0.205717004883247,0.0402756257541763,0.0400590792699141
0.231757029232469,0.0557627479307892,0.0425667486336899
0.190474101030376,0.0470775194120699,0.0481673033098222
0.166754998641356,0.0401458866201876,0.047182124186351
0.196449162755201,0.0557579163891586,0.037078894567427
0.182631561083069,0.0444276322978258,0.0446782436736586
0.172218308749032,0.0421874195549634,0.0494500841615115
0.210435623288316,0.0443856047018524,0.0555636217417141
0.175727489693896,0.0378436056610262,0.0452439260737034
0.19656492882734,0.0498366286220583,0.0493929979779012
0.180523294734596,0.0424491370733098,0.0442699114096784
0.161732543143664,0.0508700680146248,0.0439282443193561
0.204660884149198,0.0470563538733382,0.046660741136327
0.17400342659251,0.0495019488059167,0.0466495533117534
0.159227762996183,0.0510960431566563,0.0505628232168574
0.197121478156312,0.051990066256203,0.0418043273788818
0.220576763318663,0.0382053778093527,0.0503218380756863
0.202202756199184,0.048810123067212,0.0553885511498736
0.208315849909547,0.0466271082065295,0.0521194492821159
0.192208340266003,0.0450432210477039,0.0508140885032991
0.159014307508758,0.0522588762666074,0.0543595750834496
0.17927350953854,0.0403706223286465,0.0519044218995915
0.18892990240297,0.0542772924322786,0.0512868610535639
0.203817467581441,0.0498580433838894,0.0409008319181222
0.206450767442617,0.0407952136810283,0.0393414201492969
0.215628853281112,0.0498997753920179,0.0482796857963968
0.209791847242226,0.0359641271655789,0.0433086927070043
0.191932634604976,0.0464049840822923,0.0394688902809033
0.22084342922505,0.0468504641422613,0.046222472217105
0.177283817048975,0.0411697871212235,0.0435547384725485
0.183229914579653,0.0381354143131128,0.0457163246687582
0.224429692443639,0.0459942281424588,0.0443165828449626
