"alpha0","alpha1"
NA,NA
6.22562871875671,-1.50676870173882
7.13775698229853,-1.78781606929122
7.65589390400327,-1.74763154220803
45.1497814857235,-11.8588982516776
6.48703617552998,-1.66605036771497
NA,NA
NA,NA
7.27633278509314,-1.66525509876657
8.09097263101416,-1.96491364472147
9.8125579796527,-2.39253695794912
35.7523894944513,-9.56939376548019
7.13140793000238,-1.75814551015653
9.50806163587472,-2.35022857924667
9.73658136186178,-2.40435040239135
7.70949041083381,-1.89744125989304
7.48603239445213,-1.93414625657737
52.8984003453393,-13.9432059498449
7.73128464950711,-1.87067111859133
6.48784932332442,-1.71925163086629
NA,NA
54.7283982345715,-14.4086896605024
NA,NA
NA,NA
NA,NA
44.0953156416433,-11.5596891457994
NA,NA
NA,NA
7.59044840529582,-1.95886019329955
8.31007067550858,-2.03828502988382
8.85064676922185,-2.24360185886249
NA,NA
NA,NA
49.9003046205011,-13.1112069204217
6.02574240069049,-1.56572675251141
37.1118566488694,-9.73099295725131
41.9999878128497,-11.062501517904
NA,NA
7.4573752165707,-1.79903214005999
7.09344278087975,-1.98548223245053
9.37083780513655,-2.25563305225051
55.0448589481354,-14.4692998141997
52.8678152548474,-13.9325520279751
NA,NA
6.35963913777331,-1.56002619796326
NA,NA
NA,NA
7.46481233464517,-1.77481062489357
7.24671475073786,-2.02466506632676
NA,NA
6.77652153401009,-1.78201387776147
NA,NA
7.13725211301393,-1.77491438358795
8.88636477310613,-2.20896977035693
7.83974780365637,-1.77863434833386
41.0338933473735,-10.6901733395767
7.55361572272905,-1.72639667371413
53.4302424456351,-14.0955162161397
NA,NA
50.386419089514,-13.2024369303504
7.96137635640463,-2.05879902549291
8.77557294487076,-2.35600978217531
8.3477736477036,-2.07447400688265
8.27364593981328,-1.9219826578956
42.941306379028,-11.3101910017287
7.38043411807493,-1.77777895530132
9.30469529870645,-2.12631169076766
8.61487543353804,-2.23380091887934
43.1856229557877,-11.3236332460715
NA,NA
NA,NA
48.078956227274,-12.6035913841821
51.7635504445598,-13.6751346208198
6.69683631982808,-1.72475568915008
6.20428573664779,-1.59472321922189
8.79817083518869,-2.21150638303444
NA,NA
NA,NA
NA,NA
NA,NA
35.7736788633709,-9.38677952802338
6.60676828153719,-1.63036373065555
NA,NA
8.40332613523998,-1.99061936320622
31.8979572123101,-8.32054593376344
52.3789825403972,-13.6846362110048
6.60900493545065,-1.61843986087849
NA,NA
7.48725477297892,-2.013620560198
40.7070053278888,-10.7774777492662
9.40445188991548,-2.23085075194955
39.6899891367934,-10.5249526196911
36.1745834192577,-9.64688404258813
NA,NA
NA,NA
NA,NA
45.0589262078192,-11.8983491458059
9.57646781585698,-2.50067649721079
6.69131270425502,-1.73984289047812
56.8598080156187,-15.0061419219824
46.7027166048749,-12.1853553572134
8.48210381488291,-2.33493897932462
NA,NA
8.11889015154307,-1.96459099748285
NA,NA
8.21563448122504,-1.93779499014974
9.95608674580426,-2.36203877772279
9.30320508684717,-2.38671280494503
NA,NA
8.99749646179556,-2.22567196832596
NA,NA
46.8286530330291,-12.3737491363073
9.24786682445757,-2.19354499725729
NA,NA
7.39627183193264,-1.90884042067965
6.73691515935659,-1.7206920859383
6.41896820387931,-1.54547403006498
9.46572933002315,-2.28503437843812
50.8817796362594,-13.4436652470159
39.0646252624999,-10.4361663728357
9.7871351658362,-2.61443886389476
7.13747083948986,-1.68388755329218
8.09471481852562,-2.25944569376838
NA,NA
8.00295430260172,-2.05116274216581
8.3520279799423,-2.05221083021929
45.7668382766829,-12.061598692009
10.3797918006762,-2.69574164177307
8.37894101039488,-1.97550935051979
8.43795362850534,-2.04018574826969
10.3309763319142,-2.5294546613197
7.58167240631378,-1.91323220194563
8.05571216616918,-2.05081638537348
36.5160438383318,-9.702284909449
NA,NA
7.89313999613054,-2.01271023237697
7.38924767767181,-1.79806752976015
6.72812402514149,-1.58384076520924
NA,NA
