"alpha0","alpha1"
NA,NA
0.900654854400316,0.228013966239253
1.30938104093401,0.313163955525443
1.37705734556443,0.311606705419654
6.72775895221989,1.7403963954613
1.02356375271756,0.297049457280523
NA,NA
NA,NA
1.29746228920351,0.280960717472037
1.5390875871978,0.371005078624657
2.46110982988612,0.621877684155739
5.4634685684317,1.46852860034448
1.14169364585514,0.303034235941725
2.25050347848957,0.588308827413709
3.18723357816342,0.795374241537674
1.37033370710316,0.360006393964665
0.97165063292633,0.242951121628131
7.30994641317989,1.91732375619682
1.90525510085756,0.462076439169785
1.18626035527485,0.290901390047868
NA,NA
9.24752873597457,2.38015889300598
NA,NA
NA,NA
NA,NA
6.52561243391835,1.70010887274543
NA,NA
NA,NA
1.37382029310839,0.357677833013582
1.51340136443331,0.389456833432633
1.98227749826997,0.487517704281735
NA,NA
NA,NA
7.74388744483694,2.01511607576441
0.996478480073091,0.245341376758394
1.24037623652142,0.246540969532679
6.32131629009489,1.64619905391553
NA,NA
1.3529818001702,0.309492929972055
1.19151742288706,0.348476474633289
1.98353791709356,0.502863146079728
8.94749139606354,2.28331215850128
8.86161263608203,2.28783160739414
NA,NA
0.966838010811281,0.248204004384386
NA,NA
NA,NA
1.17531408697975,0.290123166058829
1.31081010311435,0.406912947887404
NA,NA
1.11454210737878,0.30783448086163
NA,NA
1.29360637569872,0.295179562765647
2.00177107436135,0.499557906708854
1.41731039810736,0.297472646721792
6.14029034881946,1.5854015046278
1.90132096287659,0.437099932868404
8.96685643417484,2.31456969980927
NA,NA
7.41744098258779,1.89706263354973
1.70909687140238,0.420924457394302
1.89921902780581,0.578554313686331
1.55624591530446,0.410403856548948
1.44067635559789,0.349958219037891
6.82935790965062,1.77624542260853
1.2997101286119,0.310102774118922
2.0998404924987,0.463220602638206
1.60327812954108,0.455922312442171
4.88073455877665,1.26348019755489
NA,NA
NA,NA
7.11312472423764,1.82374469183101
7.0641200768161,1.85405191218981
1.04814645950047,0.283057938615389
1.0247316667796,0.253796162690594
1.83164661059518,0.455388514398021
NA,NA
NA,NA
NA,NA
NA,NA
0.000899336042543704,0.000900174635996442
0.972892997939709,0.25352019170654
NA,NA
2.10271346571511,0.495507923602928
4.20938243218057,1.11512122885694
0.00112329919165997,0.00112329594468734
1.02591431525024,0.26516339335117
NA,NA
1.31146624356681,0.367384064806097
0.00971907227572385,0.00970949909420412
2.07393760304519,0.494252948841869
6.50799130732832,1.740343992162
4.81382190756375,1.29059319199782
NA,NA
NA,NA
NA,NA
6.01659073904528,1.60928292800147
3.27274872533344,0.868070465572411
1.06659798866336,0.310679637729032
10.6024052573791,2.72657625603345
6.75625664343644,1.72778822006714
1.70850287419802,0.51586145533181
NA,NA
2.27134356740553,0.549060496039255
NA,NA
1.60300453442372,0.369217118287911
2.86963100792354,0.691575095874212
3.30530844336673,0.850755983787673
NA,NA
1.90831315566855,0.468869626290544
NA,NA
6.81190465674756,1.80315532085444
1.8826411568518,0.415966708824711
NA,NA
1.23299575713817,0.339372819005416
1.08643678790916,0.291772177933374
1.00307525723138,0.240683675817931
2.05248483560753,0.459753779292132
8.11935577014847,2.12266270437643
4.4333952510106,1.1478009323317
2.43509137345949,0.700654291732534
1.52153359743069,0.358081891400782
1.79197663295457,0.568833943520163
NA,NA
1.46684877160164,0.392486198064118
1.38203651617414,0.36002280642284
6.81235054892831,1.77757511884846
5.00040225615472,1.30041491252645
1.57269764947933,0.394278160942291
1.34693479188796,0.3491098687977
2.58608125724939,0.597631527486788
2.01533990873256,0.503585246996649
1.41840746417163,0.379783800106113
4.82733814820142,1.26716631686465
NA,NA
1.40975186913012,0.372956613686642
1.33147911873252,0.317405805264655
1.06758894556873,0.267162112450049
NA,NA
3.02048208658021,0.758282856519236
6.83161246166046,1.76084523200243
0.00118138475948382,0.00118163868169507
1.39222483103642,0.310152993496292
NA,NA
0.833996971072289,0.215472130054291
0.854803570099003,0.23970269177403
1.96479821881712,0.487011775753791
NA,NA
1.30063284793225,0.395339601170783
6.28356065193563,1.6728975307349
NA,NA
1.18722057995544,0.305786182341792
1.35632434236457,0.321097444628992
NA,NA
5.28099280625609,1.32413881865124
3.48572631536915,0.88389049145028
1.11861934705492,0.303574670026789
1.33922843329751,0.311286132208871
NA,NA
1.90584864920644,0.471451749893152
1.32918956859572,0.3741094672602
1.36964082862085,0.323298400826623
0.00237434771717156,0.00237412355726217
1.18060580183319,0.293468441971661
1.35852616080224,0.371769131255876
6.92591614250908,1.74425585157792
7.16642920602345,1.86654275784591
6.5256073855128,1.68151072977443
NA,NA
3.18136495823781,0.78550174022896
1.25395570489308,0.359185185274189
2.34897260916753,0.532168258453192
NA,NA
4.65581900434046,1.17330173304101
1.5861917278309,0.385647317591719
2.73311565030698,0.646715502081579
1.81496236925496,0.482515568341128
6.58326590131392,1.77278639188715
1.50123781891864,0.375676277061126
1.18775080620119,0.317211123696509
9.29510831577398,2.41825211375125
1.15887738896801,0.274797374131493
1.54850277353654,0.421962134667947
5.45204062726413,1.44765609342594
2.1906794544976,0.51209961639742
NA,NA
2.69181189701278,0.716039675410326
1.2006079989247,0.306621734941289
5.44706666349982,1.44607342128364
0.000894976549112394,0.000894992016508625
2.08573135953503,0.556581866946917
1.38669031375766,0.365251874847329
NA,NA
NA,NA
NA,NA
4.04467657337248,1.07223352955594
NA,NA
4.21138945769296,0.959744437102413
0.922403548737575,0.228582694732076
2.97697947903855,0.763119507174004
1.11138403581104,0.324117081275826
6.26749389593929,1.6705103766665
NA,NA
1.28573050688503,0.284476267304957
1.86489598974479,0.511791126116418
0.00104706805498218,0.00104680962354695
1.46801822127805,0.356362059899283
6.65933122419512,1.74377379707185
2.60904575580822,0.695300232389499
1.74709850829083,0.431216603043851
8.42119466136743,2.17335070556095
1.12827380834257,0.282433219765984
1.26268820565802,0.316704935763939
6.71721677391643,1.73481949201043
1.36745164403712,0.337957346105488
8.00339218329716,2.05479528255107
1.9055888900455,0.507063730224883
NA,NA
NA,NA
3.10879165072837,0.681934110352054
NA,NA
1.77893983574249,0.386194226560113
6.56923886435092,1.70428235672016
NA,NA
2.15673994622447,0.512243403162216
1.36449546468547,0.318711212015287
7.63581965138953,1.9850254359179
1.50098777590587,0.426301700939784
3.48277767691436,0.777461522363637
1.79925254363101,0.467587858617614
1.17615387948709,0.274985831184148
1.2997242767365,0.310105366885449
0.798854643268249,0.195053553136916
2.07779391180728,0.487730961283386
2.47687740669803,0.630473737328669
0.911920146436402,0.23239461053514
2.59378505257317,0.68451505564174
2.55539604517025,0.647959737040546
5.50570663264649,1.45428874185912
1.66776886659608,0.41160474111398
5.49682399357567,1.45349640997301
2.1979017683961,0.498150376673606
1.38633035954044,0.374107672867325
12.1502670823917,2.68651721199473
1.47294757165449,0.375571387819181
1.9252458304747,0.499186984674742
1.28170638304235,0.379736222585676
2.02156496969144,0.529773684702903
NA,NA
NA,NA
9.50076199190987,2.47260047660067
0.00161185313715078,0.00161127124939243
NA,NA
4.90126882833961,1.30889921644594
1.34470249820478,0.383947990646985
1.62113584217299,0.36487487679586
2.36003288714982,0.579468849796392
NA,NA
3.78688894878117,1.20923794810464
NA,NA
1.89561321293375,0.460778776013017
NA,NA
3.41022413387336,0.568621611469398
1.55672369967063,0.377709022512994
1.3585322053049,0.371770157369132
1.10718362342508,0.269637870375588
1.35212816339497,0.361034650803388
1.29967649270451,0.297269406501205
1.65113692024573,0.407743891640138
NA,NA
7.31136227922536,1.89756928218828
NA,NA
2.12530652330997,0.460696794483039
1.73375800410856,0.432901041654888
0.00147918177430766,0.00147634384512854
NA,NA
1.32837830403422,0.317127348126192
6.68530169274267,1.74483279580235
2.07302069456587,0.544592522961459
NA,NA
NA,NA
5.00658340075492,1.31516214640017
5.64464432728486,1.79548044441946
4.43025135767072,1.1951898866617
7.83349538793314,2.10176044980306
2.03149397975873,0.513418470804031
1.23396104450858,0.324739661634125
1.03208226741192,0.298466424723514
NA,NA
1.43021637035664,0.377395484769069
NA,NA
1.01288733751899,0.254364615955128
1.15840915469067,0.353022843370655
1.50171402862526,0.342873940919105
NA,NA
NA,NA
2.55637144853251,0.662663898437566
1.90491793878065,0.462125312788077
1.54544925281686,0.381942321820688
NA,NA
NA,NA
NA,NA
6.48843487345762,1.70841850245043
2.7401440453434,0.686228598273401
NA,NA
NA,NA
2.04457114523881,0.501466112415113
1.54085225849167,0.370943077053273
5.3532254217634,1.4051711289768
2.80059932685132,0.713029456749714
NA,NA
2.30331643988071,0.540856480742203
6.46876104152927,1.67818071587418
1.54535054078168,0.403273194794403
NA,NA
5.65032935159599,1.40287385017066
2.58535333533371,0.563831970036365
NA,NA
1.69284708537581,0.385968637857467
1.51219506029743,0.36409062424278
1.39750438193355,0.416692985379647
1.67905980912254,0.373542983408848
9.3814011677811,2.38658150017415
NA,NA
NA,NA
NA,NA
3.14560751700254,0.765433616920284
5.79693877959587,1.51579628722149
NA,NA
2.61485987587953,0.684525601250399
1.50793151200073,0.394153404506432
1.22916338057962,0.364901162262598
2.68675468767771,0.608079345028141
NA,NA
0.903035913914006,0.200544162600533
2.12964019998506,0.516718696549748
NA,NA
2.71996696424668,0.694526104263652
5.65638702190631,1.4793991588389
NA,NA
NA,NA
1.40746234969402,0.32739358676191
1.99753702489632,0.506137181058451
5.61273029118092,1.51005562643251
NA,NA
1.54812228450345,0.393936719817449
1.44811170942231,0.375142899119448
NA,NA
7.76959628974009,1.97256331016441
1.63725313025216,0.358488539680566
NA,NA
2.7862298853568,0.741610779274794
0.00285389259764896,0.00290121552049202
0.942297056055346,0.24437492410033
7.46868518829474,1.86642120367388
6.7965210107752,1.72845156578573
9.11520633688423,2.31439242530367
0.985303880899845,0.27616140150282
1.58521867082409,0.363276769162075
1.74683226496851,0.386370986868251
NA,NA
1.29162959630591,0.3115136358568
NA,NA
1.40183986570965,0.360975331959327
8.48498045110659,2.2264726878993
1.35359236014704,0.377803327071837
1.90696101309387,0.453354748619723
3.59697974521235,0.920074357001636
1.09128695705793,0.292407793858063
1.28188444775909,0.3026368930317
1.77615087127849,0.388137923222749
NA,NA
NA,NA
2.76135805587962,0.63500544477874
NA,NA
1.52479728116366,0.329856291961606
1.17665706550828,0.268213871875114
9.07852723954813,2.29561300673671
1.26359602598287,0.287131084188842
NA,NA
0.941885202612406,0.255499137533962
1.643508788411,0.406898878712103
NA,NA
8.82448582755201,2.26080829534443
1.35690684587001,0.383894802575809
1.075923834602,0.279102249240737
NA,NA
0.905687338131158,0.262657574067207
1.82114423647676,0.44520510228598
1.47864077296251,0.39594162691079
2.22983242148516,0.614027226770486
0.00288935472968753,0.00283667645136391
NA,NA
1.36381422555579,0.314755007758427
0.903425439354551,0.259212705617761
1.78846785036326,0.390840529606267
1.51404091288478,0.367352683354272
3.10315927405481,0.715160914418462
1.24235017204176,0.321772853238101
NA,NA
NA,NA
7.10146661838449,1.92811067989756
NA,NA
5.96176615371009,1.58321257568789
1.70386521034002,0.390577102360278
2.01742912060243,0.482896578282546
1.12074475787119,0.307269433424996
6.11199767987291,1.58711434414523
2.40945220602973,0.595548091737337
6.87874825467826,1.79688185972876
2.76166012321507,0.627830860759847
1.56151924618505,0.428049716445624
6.73697658858498,1.75454804499958
1.70048935873156,0.392993685808996
2.70208765599249,0.696998239700898
0.799439658932224,0.214356510772333
NA,NA
NA,NA
1.10726962228205,0.22820242311299
NA,NA
1.02478263080911,0.232749967563485
1.59800729080642,0.424708124829096
11.8922089340184,2.90438070593374
NA,NA
3.21401126469727,0.87689254370677
NA,NA
5.12424615903965,1.14024838510332
1.82478853800021,0.463684512235761
NA,NA
1.57817955974881,0.357019237443324
1.41835176236941,0.415126221908665
0.000997487361468163,0.000990382319910901
NA,NA
NA,NA
NA,NA
1.1871403593706,0.323154719374371
NA,NA
NA,NA
NA,NA
1.23470353407351,0.290001428173837
1.39504245663088,0.390322423455395
8.38190792078579,2.19480354343139
NA,NA
NA,NA
NA,NA
NA,NA
7.25631786912853,1.84562076037049
2.04325736868944,0.475250291717414
1.30947043449945,0.308251580124101
NA,NA
3.95745897886025,0.879175679190887
NA,NA
NA,NA
NA,NA
1.41620482144547,0.347168579247604
8.23308189525903,2.1024868305723
NA,NA
1.32725926474306,0.305204230302645
1.65223676152582,0.42918173694198
4.39632664566829,1.11041989487413
1.84171719629243,0.409273491096612
9.80644978959716,2.40470972568257
1.48793085197963,0.35420969183031
NA,NA
1.39559008147013,0.31548833461343
NA,NA
3.47733435362979,0.868301131212378
NA,NA
0.00720742726798881,0.00656472174465403
1.22970519832954,0.327187928427737
1.34608563701165,0.353543394966986
NA,NA
4.98771289717489,1.32243293153845
2.11363882370723,0.504483634457377
2.3761474069569,0.532928517309153
6.66335759687177,1.73569176288788
1.50105754632333,0.314737601671093
NA,NA
1.36733583794015,0.326957335119988
6.14203878677093,1.57066848710846
NA,NA
2.09387132108695,0.509036780700288
6.80018019395775,1.76860774934575
6.42711210769699,1.66003134412364
NA,NA
NA,NA
6.6735630361252,1.74838487595782
2.0972816700372,0.500783610531178
NA,NA
1.13694928894776,0.304223249179293
NA,NA
NA,NA
1.30202421209828,0.292381605437165
NA,NA
NA,NA
1.79360648530068,0.397700126412879
2.80195367150833,0.76590499510052
1.86140488543215,0.467659351736066
6.38852695915829,1.65678502566551
NA,NA
