"p1","lambda1","p2"
17.1541922435261,4.03241511851985,2.91201517750591
16.7370001427499,3.89526721374454,3.10035108225926
17.0647528922115,3.8809672458401,3.05028081998827
17.1387265339475,4.04223340300657,3.0221262028205
16.7661999407631,3.98206577043269,2.99962275642795
16.9122620896719,4.05253768791149,2.941721291498
16.8118486308134,3.93895333494269,3.05952252222025
16.7820587054422,3.8863622321827,2.97570328737986
16.5157485275537,4.06978640101463,3.00950336220565
16.9201063121253,3.8786753492823,2.9430007926854
16.9786496465958,3.92205001569493,2.97797532038238
17.2486032157488,4.00321967787589,3.00325158414827
17.1668161450039,4.04611802258965,3.00674227521349
16.914670407495,4.02879410424275,2.98018486821786
17.4223021912813,4.10520409777317,2.94959208509898
16.9772694734475,3.99509329068077,3.00305871430629
16.6684415314413,4.02009987050766,3.11989696368
16.7287185052981,3.89916728503119,3.00990178832085
16.9947705038598,4.05684532002952,2.91377956249119
17.20698140139,3.98179459731923,3.05507018597933
17.2231588680018,4.1025812722755,2.97780186138899
17.2692995066782,3.93083838642306,2.89244779411518
16.697577333358,3.94541496373054,2.94808705028142
17.1937508679293,3.92359946239089,2.98689674420268
16.9918970636001,4.01083317595951,3.10590059462502
17.2979495993599,4.13435596103685,2.95774313443333
16.8717376848348,3.89287700383616,2.93431239120449
17.299593601653,3.94672378227312,3.00500301148758
17.249057858745,4.04777082315696,2.89519273366146
17.0726362623858,4.06242830717902,3.05093824598355
17.2052671483706,4.17562448128275,3.0869868076612
16.6554602094475,3.84598176664152,3.05099547129054
16.6506371208988,3.8309503356861,3.12710968630032
16.6541891501921,4.07410734963357,3.14829866330261
16.8837736890864,3.95813197307713,3.04716867165131
17.1379382854084,3.90626848471801,2.88795941499262
16.9775806763802,3.88296178271447,3.05627180420937
16.8774617844483,4.06273934244603,3.01047968244282
16.7225512368358,3.96970480346388,2.94702681635902
16.8269834044856,3.90134935833854,2.90211896513085
17.3186980161339,4.12076023768827,2.93361008204881
16.8515972531741,3.93702810207531,3.00841695933091
16.9326345572988,3.96941999630108,3.12229028333738
16.8971184138615,3.98946052382709,2.95133533754123
16.6099794512396,4.09033719980028,2.95413294390383
16.7214330882982,3.98150585335479,3.09000373885917
16.8325672768653,3.8499010749216,3.04840192240864
17.3035134420305,3.94312752294751,3.05051153460248
17.2545417968924,4.10898190624497,2.92234599550582
17.326383983112,4.14975905822207,3.05890401417344
16.8769361140283,3.94758342789173,3.01795707576788
16.6941949866746,4.07213402453387,3.02126669503311
17.074935497959,4.03959481249148,2.98390266203742
17.1672296997728,3.93814643011585,3.01221506587447
16.8082990052326,3.94761051401969,2.93291462901569
17.0545301401229,4.0008298991161,3.05813573867171
17.0011789487358,4.04814198098732,3.00918254554103
16.9889795249844,3.90905221614731,3.00284715478174
17.3803704741618,4.07207889117874,2.93601253710316
16.8681276800904,4.06046888788472,2.96702009957549
16.9883458468969,3.98494911613342,3.02693346750568
17.1365950678735,4.07280489973982,3.01627449637089
17.0983811006029,4.05297131977698,3.03195658581844
16.8728045944157,3.9282584449523,2.88228643013657
17.1136216030173,4.03158712987684,3.00363648985454
16.6081577807247,3.9593899941535,2.8948903831372
17.0536858537078,4.01474244351427,3.07716656139052
17.170011063377,4.01917850034279,3.07073315223544
16.9768461079713,3.93286705900875,2.95689729232429
16.7687269992654,3.97011350990087,3.04300402484936
17.2101228710224,3.9234244380806,3.0342836003701
17.0343556364921,4.07692603180447,2.98941911757525
17.2508504351912,4.05875080314524,3.011358033882
17.0740960283609,3.94281452550155,3.05960038853403
17.0986714891032,4.01351066630397,2.96564601699328
17.3447079780671,3.94509634180462,2.99633447963624
16.6787344116369,3.99005357856173,3.00761993374831
16.8497968874037,4.01644016229285,3.02319356418355
16.6835878627385,4.10787494981813,3.06375846398858
17.1608232938928,3.99767446368472,3.01133007553349
16.7048392105236,4.03105040869024,2.87099690129108
16.9533352080405,3.98065763262106,3.10435051579783
16.8967669748624,3.93275960940996,3.07419661105011
16.8480015355628,3.85328603977262,2.95855679662476
17.3108473511545,3.91522568761305,2.86195724117133
16.512358915336,4.04969986728663,2.8635125653625
17.099525099885,3.97562027236295,2.87076616920852
17.0713163135322,3.99267278061786,2.99985259048427
16.7335905719455,3.99786627521842,3.03146867827423
16.976376688403,4.06507097643203,3.00867642968899
17.1509422754987,4.08618836111552,3.13525834735477
17.0140900537688,3.9291769028771,3.04080709756881
16.7247180063922,3.90151575550174,2.98841602795249
17.2357321218154,3.98392725060861,3.06669815769021
16.9982035514899,3.97791220972014,2.98218244722842
16.6632881545109,3.85779843762486,3.01486817925161
16.9194642179678,3.86154710497687,3.00943768186122
16.429007187913,3.92539484593138,2.94129819190178
16.9976748360485,3.94391651515087,2.96651921197192
16.5749977086969,3.95180017709971,2.98494384876195
