"beta1","beta2","beta3","beta4","beta5","warning"
3.97576067990691,5.7585194934689,2.17609330986107,1.8980134874012,0.419241773554115,NA
4.02068392277091,5.76059440439669,2.15414232498832,1.88299874516307,0.394748206707305,NA
3.9371082084816,5.85107135489653,2.13564869143711,1.90363209920463,0.387589550825796,NA
3.99407962691022,5.87252301666137,2.16349851944394,1.9343202132795,0.406760786934259,NA
3.92549599963789,5.82423973881155,2.1498385485178,1.92008654708394,0.368911419031617,NA
3.99982765694529,5.73105249910732,2.11533055013293,1.90429028520098,0.414907819151611,NA
3.86336912428557,5.84736344963186,2.1337568923855,1.87964529643615,0.351149755626603,NA
3.85516464141477,5.79628047196542,2.10036499940606,1.89662347323612,0.375752546093641,NA
3.98420133546681,5.71118052189088,2.12702859482902,1.86809753304706,0.351538356449812,NA
4.07415883232356,5.71825268091506,2.21433822128398,1.86442321972444,0.38862650478405,NA
4.06999315215587,5.70845683061632,2.1229491736249,1.94797982211908,0.432253870344868,NA
4.0089088741687,5.73647431263043,2.0242129680266,1.94734998047502,0.383090509283725,NA
3.85603162788529,5.7733875024972,2.17420229501383,1.86513241511668,0.361453266670136,NA
3.96048689893116,5.75657510899366,2.19048919952315,1.92929753794306,0.422052188724815,NA
3.97710221328279,5.72182450194267,2.10167128869181,1.93353168009328,0.439700090795632,NA
3.98524785097566,5.73965570339793,2.09776812031931,1.8852222196246,0.399873010379385,NA
3.99557296265379,5.73823305548111,2.07482380252128,1.90416443789094,0.37156272196228,NA
4.03974108777917,5.6659178459894,2.10522648830611,1.89721080316984,0.395588618466292,NA
4.03652892037508,5.72828704112678,2.08047882401559,1.89598130731674,0.423585452069757,NA
4.00003822116521,5.65566460402123,2.11992116829933,1.88288931649248,0.401709251512394,NA
4.00164594074176,5.81801660420201,2.1858768666866,1.94100202727735,0.421971113676219,NA
4.05394153913054,5.75234584033875,2.13022116706187,1.91668277092804,0.406012800935817,NA
3.98567696904321,5.78713288444027,2.21133722278004,1.88256400637915,0.35592032721306,NA
4.01153611913334,5.77530783985941,2.09846819074783,1.90314953435069,0.397952177121276,NA
4.18331893638704,5.70092739547055,2.10325443849745,1.93217774274735,0.42534455578313,NA
3.92922679266581,5.80690389106072,2.20887036296785,1.91178524507482,0.4041360367549,NA
4.00435856630544,5.75772309971124,2.08646471455415,1.83898156101712,0.362479567106476,NA
3.97571060911676,5.76895493380804,2.0776807868578,1.92383437186943,0.428653743749793,NA
3.92712821182123,5.7622537657472,2.11637019704034,1.9485991277117,0.409411067489237,NA
3.9267076149692,5.87814862593258,2.16655081796925,1.87610620550701,0.363483287924386,NA
3.91150697664712,5.73896759451237,2.09836282336786,1.92819764791708,0.384776655534723,NA
3.98553703702773,5.80298929876321,2.14328802504995,1.88909087310565,0.382894453181874,NA
4.07288337541735,5.82800649207458,2.1692041533255,1.92796989595491,0.424878794378531,NA
3.98379544299992,5.79187241136979,2.11250196845244,1.94793861705621,0.412419562583571,NA
3.96143697129685,5.7684165778182,2.17470290233002,1.86442784246795,0.373744333985145,NA
4.08178745329823,5.72924514559393,2.14651146943132,1.853748673041,0.377467190201602,NA
4.0277034924913,5.65037085126805,2.02959834509343,1.87273583854068,0.36528687073759,NA
3.97565793771541,5.67418838638254,2.091704838881,1.8973598886586,0.400097656906356,NA
3.83977278290422,5.75475775315042,2.15520978461767,1.87210648987592,0.374954435072753,NA
3.95416442223706,5.74830118801781,2.04813689712883,1.83473336726496,0.305189371777686,NA
4.09621698441281,5.75148852954556,2.20141723377521,1.92882431077229,0.439790099183223,NA
4.0651694753766,5.88037089571768,2.08825153142104,1.9321084516288,0.403617437754997,NA
4.13080767466319,5.80624132211393,2.11416606890356,1.92965711146924,0.418265739634164,NA
3.94338246087442,5.73167913456445,2.16640023656881,1.93713850047612,0.402428536399364,NA
4.0580946947932,5.60166576753763,2.06841441757218,1.94396919355759,0.455870352505697,NA
3.98320295369907,5.74994522835507,2.03422306837922,1.89072492713821,0.378060186497711,NA
3.91410210531221,5.82812718993359,2.12003005974757,1.89130278973541,0.365373089130537,NA
4.10399386668215,5.60761625612605,2.07343445172887,1.87619679543557,0.379947751783845,NA
3.92350183775072,5.69397621526591,2.1835354024403,1.93321281817402,0.441491123684855,NA
3.90783232200141,5.76041707592473,2.15340009129272,1.97103882792487,0.430353548896008,NA
3.99350720788605,5.71298227990779,2.12418786413973,1.94730902407997,0.418741882402305,NA
4.00967020961168,5.71215022157072,2.12396661989813,1.87726756141709,0.347451075748242,NA
4.0305867727058,5.72032548545264,2.14452965988368,1.92208322838959,0.415388597617414,NA
3.9858489386669,5.72517692826717,2.13342607917074,1.89679595554393,0.407074482380939,NA
4.01793042975796,5.51604697400387,2.00198452956355,1.87968643210487,0.418103010906562,NA
3.99822786794853,5.70847200986133,2.16100159024424,1.83377630249197,0.322859646017021,NA
4.11168369490838,5.60952065603717,1.97151065640426,1.88877549234007,0.395937492973083,NA
4.02757614092105,5.76478166000553,2.15783391770992,1.84863561472897,0.362218175405819,NA
3.90044330726894,5.69862441886391,2.10616608412891,1.87713272099917,0.35827953838823,NA
3.97529224129489,5.75039131677282,2.17564881893861,1.89617366539785,0.406358450607055,NA
3.96494424953555,5.85085874034538,2.16673530411966,1.91209784482824,0.399911904226178,NA
3.77496080413597,5.73379268768855,2.11587791939944,1.89237862782637,0.39314744314057,NA
4.01959625723178,5.73334414828231,2.13927583689232,1.92545576611867,0.440342106307011,NA
3.97214245313132,5.8162873996272,2.12998256267207,1.89910552959254,0.395132629267143,NA
3.90606018644062,5.73798854011393,2.13187675009,1.8900742952173,0.373940395312103,NA
4.1260989700167,5.70691764019085,2.10260498293486,1.89471740161468,0.385323735951669,NA
3.96709307460212,5.71049319876306,2.09797636321625,1.87962211047262,0.379415966270534,NA
3.93252901451745,5.82907747377157,2.14311791752365,1.81839226798656,0.328475558750097,NA
3.80473848492582,5.74771996195175,2.11286210461962,1.77362754322631,0.265398885073717,NA
3.90469841363683,5.71265389145313,2.14272604194109,1.80814354806688,0.320718551874383,NA
4.01684479244095,5.78626435563915,2.20702597724058,1.91460387450538,0.420661977800564,NA
4.15343778561533,5.71961258071852,2.19683614128807,1.91627957640728,0.411600906093217,NA
4.09235915368984,5.7662077851217,2.05078470865235,1.88269282311015,0.384486824503352,NA
4.09072195484662,5.7759642426953,2.07014862124246,1.92668102275229,0.414863686213553,NA
4.07200827122623,5.75278048757309,2.21922574739925,1.91835749835846,0.424983629939272,NA
3.93802086249527,5.83124933231483,2.17192028691092,1.92800601030218,0.399346170885827,NA
3.95934918487952,5.80577840614297,2.17540347983014,1.93021366476364,0.409319766061576,NA
3.85038892969408,5.69531438998515,2.13363526972241,1.86534758193713,0.363301906790642,NA
4.11583284572099,5.83506032330193,2.08308659751113,1.94069648515628,0.427311265416352,NA
3.90890226877766,5.75245840153297,2.08754807154449,1.84326480515545,0.331366843653556,NA
4.04755550311084,5.74507500752389,2.14204095870385,1.92644530524909,0.404422898381621,NA
4.013723488559,5.8001784285088,2.11390171940994,1.96822952918136,0.454604355048958,NA
4.02683032736816,5.82789041232066,2.1724354898867,1.94235619333596,0.421684409331579,NA
4.04020844789713,5.7223261200379,2.09976971994844,1.88562233458282,0.407656478819816,NA
4.04181370916488,5.6946537225021,2.12610859542895,1.95724882875151,0.45702463153079,NA
3.98948320098491,5.77266998693737,2.12633297135091,1.90005587428079,0.358858149223608,NA
3.92685496526298,5.68955993429197,2.02969990258693,1.91155327622124,0.423052694582903,NA
4.0762981622234,5.68134896267432,2.10789185200748,1.90430760357725,0.377688046794914,NA
3.85166984441714,5.69315868831331,2.13155448465045,1.84595358792355,0.341147873801135,NA
4.00238348098486,5.73859404222178,2.15960262762635,1.90107805596205,0.414220472945984,NA
