"beta1","beta2","beta3","beta4","beta5","warning"
4.11098271731254,5.69997804367698,2.09498829693105,1.89404588222533,0.413749265952424,NA
4.04580035702488,5.628187273572,2.08947883810116,1.93305145058222,0.425591577881419,NA
3.97688278191684,5.65632838081217,2.0971720920657,1.88275481107101,0.395445147645327,NA
4.00956253841925,5.70837860572526,2.18325076805149,1.90425810433075,0.36400914601891,NA
4.00258562774907,5.67093645849164,2.0268358753776,1.92233610098194,0.428120710005772,NA
3.89900510205141,5.70876649283636,2.11144879838726,1.88092019305665,0.361397392515364,NA
4.05098558986335,5.66432031806537,2.16036513749064,1.9159921707743,0.408211148442667,NA
3.91655135970899,5.678253180723,2.1564608476671,1.91218238584335,0.429970497857412,NA
3.98663260004226,5.68514427178974,2.11569328444558,1.88189792720558,0.384286624294377,NA
3.99552173370363,5.62185374832477,2.08427489576716,1.91830963841053,0.413042646114095,NA
3.89177816023861,5.67516295904013,2.07789719005958,1.91081008434469,0.404712727668433,NA
3.97935338353396,5.70759257174191,2.15258481835429,1.89432439062194,0.419880187720755,NA
4.03265934017917,5.68384876506458,2.12137754132033,1.88405304550095,0.405137009102594,NA
3.9516115241831,5.7728324208508,2.10436214128812,1.90701995201219,0.400812244904139,NA
4.00234817522913,5.78701139429442,2.12711360732858,1.93064256275561,0.412794376993284,NA
3.94021989608521,5.74358006029601,2.11737024383298,1.92301466063819,0.382589540657878,NA
4.0139404165438,5.65930418365727,2.0856179626849,1.90972926214007,0.429774880941234,NA
3.87764506013253,5.81696722157777,2.1221380676993,1.88991251306281,0.366150559199577,NA
3.87911820591315,5.68263844338846,2.05533561431728,1.90498730428214,0.398957970823859,NA
4.01692957483699,5.65575165429861,2.10682114785304,1.89439683924933,0.388627729500839,NA
4.08062402161076,5.65468433005901,2.18536122862103,1.86189404164137,0.39296454214166,NA
4.06846050245738,5.68081266074511,2.10926092058098,1.94133961219466,0.427605909213214,NA
4.02159320044082,5.66908108178285,1.99730054090308,1.94989525371794,0.393902099618346,NA
3.87887760104426,5.68727912109752,2.13928456699466,1.87564168068183,0.384288030069536,NA
3.96596865235395,5.7471825835747,2.18685950804776,1.93428790125069,0.428614380884463,NA
3.98178852835265,5.68936162230697,2.08840703276595,1.93418556298958,0.444523838646362,NA
3.998175997797,5.71473946460483,2.08921031437962,1.89703361721065,0.41655214045006,NA
4.00499756232946,5.68164327225037,2.05125591721911,1.90498125110708,0.379465576350289,NA
4.0507304352313,5.64198523662007,2.09603854108776,1.90564095732267,0.408297904019774,NA
4.03796885085006,5.69113973488308,2.06378410527708,1.89214284447202,0.423173341848441,NA
3.99691177417086,5.6119278355458,2.09929670214893,1.87220114617277,0.394212607419391,NA
4.0107312860871,5.69488892580981,2.13250738620037,1.93074795849578,0.425468310593625,NA
4.06248227298315,5.69516273213072,2.10627404937977,1.91647564724213,0.413008748912033,NA
4.01053433988675,5.6649274536572,2.15988834541979,1.88796430093739,0.377768719428661,NA
4.02118893265316,5.7071686493425,2.07049398332674,1.90259518899646,0.405771096155051,NA
4.19444336558054,5.64603863935235,2.08109866355117,1.93601803616854,0.437021718511037,NA
3.94367888154635,5.73666092010978,2.17951036433076,1.91858158135061,0.419698805101531,NA
4.0106668379681,5.70136685462681,2.0627987713685,1.83668282389519,0.366401680321183,NA
3.98587166633516,5.69604922783306,2.04726671647035,1.92351903751937,0.437017397249778,NA
