"beta1","beta2","beta3","beta4","beta5","warning"
3.99204674057647,5.62492530704728,2.10462642295716,1.86951167035149,0.389407405320511,"variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX"
4.00744589254277,5.70785319884335,2.13802561818958,1.92878127589784,0.421931786252305,"variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX"
4.0585896952405,5.707531299288,2.11144730651527,1.91395458619833,0.408839621584328,"variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX"
4.00530125736956,5.67844506485674,2.16534837581022,1.88474073564918,0.372568750729665,"variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX"
NA,NA,NA,NA,NA,NA
4.19148767959677,5.65621343720802,2.08531842219965,1.93425560112202,0.433961123553021,"variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX"
3.93935124312324,5.75104447556552,2.18575028820338,1.91560641573855,0.415016814242691,"variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX"
4.00545383576776,5.71421519339431,2.06785576394581,1.83320023494401,0.360869210288952,NA
3.98286616889214,5.70869109879332,2.05249341602372,1.92181198603098,0.433749544453411,"variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX"
3.93307530761848,5.7138516673164,2.09539976383356,1.94790716762397,0.413871943532409,NA
3.94715012709903,5.7789715163732,2.12708961012011,1.88215764949103,0.383215828369709,"variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX"
3.93089923085892,5.74384897079577,2.10478561021915,1.95333252193874,0.412850175487887,"variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX"
3.98970840997182,5.74366208452721,2.11814302083352,1.88348275563862,0.383614419785322,"variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX"
4.0701061599811,5.83183089742192,2.17035460260294,1.9268071253513,0.422795083076318,NA
NA,NA,NA,NA,NA,NA
3.96661492009448,5.72795289554716,2.15780643485875,1.86392432401496,0.378438052964427,"variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX"
4.09994801675485,5.68165384890728,2.12836278806569,1.86539974978174,0.397709083937848,NA
4.03952126041526,5.58472588380878,2.00404946936225,1.87283596853526,0.375277648260664,NA
3.98136032409882,5.67481452527371,2.09338350022457,1.90589453994904,0.410031160741265,"variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX"
3.86321314142909,5.70112726901851,2.13575477247748,1.89073237597003,0.403860697042787,"variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX"
3.97435806602319,5.68023044794781,2.02125488780004,1.84193712770159,0.322338688034455,"variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX"
NA,NA,NA,NA,NA,NA
4.08118996763884,5.82063276984511,2.06590311552951,1.94270073051269,0.422472123246738,NA
NA,NA,NA,NA,NA,NA
3.53381948763541,6.36556693643994,2.43811318906614,1.76919207830225,0.112381540016482,"variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX"
4.06112662816814,5.62337633524082,2.07865255103519,1.95389217456847,0.464220339430071,"variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX"
3.98411790112608,5.74649907217411,2.03259155307859,1.89223963873539,0.379656975402605,"variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX"
NA,NA,NA,NA,NA,NA
4.12027540557304,5.579408433295,2.06345561591157,1.8886609668436,0.399567583659682,NA
3.93114128000111,5.66401848731748,2.17161445152539,1.93969400324329,0.453046944034186,"variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX"
3.91866557642208,5.70959456348637,2.13287511782121,1.97632324559171,0.442482586944526,NA
3.99208440418337,5.71788465935842,2.12626637325166,1.94781879701864,0.418670038622665,NA
4.02728341188235,5.72794013056668,2.13285784212698,1.89775636864499,0.369660390147235,"variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX"
NA,NA,NA,NA,NA,NA
3.99578344103319,5.71367466660093,2.13011307595249,1.90728429654164,0.421055528340511,NA
4.02516094404259,5.50156030316963,1.99772665558061,1.88710217115114,0.428977671136544,"variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX"
NA,NA,NA,NA,NA,NA
4.1091127013927,5.58464001255183,1.95927086922193,1.88189709950995,0.389939250514074,"variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX"
NA,NA,NA,NA,NA,NA
3.9128517545735,5.64887801406637,2.0860020017486,1.88198408070239,0.370141002279995,NA
3.98009091741846,5.72499974454702,2.16548032743494,1.89831328045042,0.412314158237186,NA
NA,NA,NA,NA,NA,NA
3.77812813321837,5.72065095451556,2.11001920054635,1.89534163900089,0.397524905514594,NA
4.02373681589255,5.65468869187435,2.10552457952916,1.91713533936315,0.441233599527237,"variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX"
3.98901114493377,5.73363652451001,2.09699886523499,1.90415349010903,0.411522545376616,"variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX"
3.91241964702591,5.76920352295194,2.14608175076872,1.90284890118509,0.384353081817612,"variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX"
4.13273353396812,5.65287756859661,2.07992486036031,1.89257528454756,0.389600475116752,"variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX"
NA,NA,NA,NA,NA,NA
3.95965364121281,5.75652383600888,2.11514418913128,1.8338312603116,0.355575386150208,"variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX"
NA,NA,NA,NA,NA,NA
3.93557953190648,5.60802547457779,2.10050119869658,1.82045182559591,0.349644382420792,"variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX"
4.02568011454893,5.77189810570687,2.20181493557858,1.9229497457357,0.432276050189434,"variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX"
4.16207370279896,5.64811895084434,2.16618478368154,1.91442763599144,0.419133389765439,"variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX"
4.10097189759367,5.72968748165705,2.03720739362971,1.88614091906773,0.393558206324002,"variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX"
4.089927353701,5.74353649409728,2.05629019025983,1.92052960366226,0.412214000340884,"variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX"
4.0648584648074,5.75108455367158,2.21702761383271,1.90999572276292,0.414982150669493,"variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX"
3.95176519976293,5.73909996302551,2.13391850030134,1.92832156431565,0.411138873202327,NA
3.96361932423712,5.7949792954759,2.17168202150719,1.93535087976866,0.417150261198416,NA
3.87505060066466,5.64174490945887,2.11424306114284,1.88321717178716,0.391954808406276,"variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX"
4.12969252416164,5.76839769186329,2.05842928751918,1.94812197537774,0.444743135090046,"variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX"
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
3.53639668309661,6.48456571822376,2.38876461915841,1.73793567266697,0.0952631342318592,"variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX"
4.03526109663502,5.77153188183779,2.14905699871513,1.94446539246552,0.430650438845949,"variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX"
4.05537729986665,5.64151008982377,2.06774180853389,1.89002808268757,0.424210882844644,"variance-covariance matrix computed from finite-difference Hessian is
not positive definite or contains NA values: falling back to var-cov estimated from RX"
