"beta1","beta2","beta3","beta4","beta5"
0.069840897230252,0.054482107695267,0.0555418013110181,0.0388547427496417,0.0367546306001389
0.0591753692174687,0.0413630170692574,0.0508185381021938,0.0315315619195423,0.0283498326830877
0.0582952718896999,0.0668246232380099,0.0561459274635303,0.0364991347772483,0.0322317067912738
0.0631990103228672,0.0873088060600003,0.0590069609785136,0.0376245842724837,0.029781611444409
0.070735894664422,0.0432204438603348,0.0476508301439663,0.0320572871562829,0.0298560698776374
0.055982890775266,0.0565487414221584,0.0553720379920575,0.0307570940293102,0.0240404750901576
0.0636643428634317,0.07113534267039,0.049888701318702,0.0363304592012015,0.0314877336157492
0.0737225641471647,0.051459163080483,0.0514464368584227,0.0372112415578251,0.0359095941656
0.069751922355885,0.0401582679044226,0.0413884921313864,0.0292270245719455,0.0264924501770942
0.0515272110328024,0.0843818346568639,0.0570389550122754,0.0424887365716722,0.0361183050258253
0.0663023968988614,0.0495846815492992,0.0501199083632567,0.0298745370729871,0.0255299939014487
0.0677399272197591,0.0743890797521618,0.0540965124581087,0.0544998341019271,0.0547292317591128
0.0603741337314678,0.0439919674372863,0.0491762725679446,0.0302678765646312,0.0268465411275052
0.0708284498431499,0.0472830472854766,0.043914521944853,0.0279925816809876,0.0231913468978768
0.062665168781804,0.0431863733637462,0.05014170069277,0.0299130886947857,0.026445777496425
0.0618126598977496,0.057500600791701,0.0475069018419728,0.0365707233478404,0.0311051818534838
0.062858757464141,0.0905781624673609,0.0640558673960623,0.0357100527917181,0.0290270622305017
0.0787703903569969,0.041091513459073,0.0416824913916963,0.0292217711625703,0.0236790080580028
0.0630284434215322,0.0842683951606858,0.0599503593131277,0.0361757881331226,0.0298571794776306
0.0580872403474726,0.0359828965555899,0.0412255133638081,0.0283056717020973,0.0232816780348966
0.060840696486937,0.0504423091620711,0.0504954012443148,0.0365634933344846,0.0332914208923321
0.0738104858343563,0.0490785165867324,0.0474491446523314,0.0320476969626853,0.0294814124341941
0.0599351840856565,0.055016160905299,0.0487496915551742,0.0339204922421823,0.0279854842622254
0.0670508310571288,0.0927183625124428,0.0637137343055496,0.0560735920756171,0.0512840623086962
0.062892283552032,0.0519744333970132,0.0565096530075571,0.0311324713933337,0.0264790247369927
0.0571895853692344,0.0539820575991402,0.0502063141013433,0.0284374943216707,0.0237347019476921
0.0556053693195299,0.0494433939622294,0.0459575026270576,0.0324867456143263,0.0286302216683236
0.0707802949500507,0.0392902977039327,0.0581291069221268,0.029645870668288,0.025110296899129
0.0658139656598604,0.05838231283509,0.0482478375928807,0.033822862911843,0.0367447497461534
0.0495120378601955,0.0491063416497043,0.0507991502801569,0.033399180742248,0.0275279056683091
0.0678220699577886,0.0937091928715562,0.0659383049230511,0.0506471394025961,0.0444650792786844
0.0714452670879583,0.133153209663139,0.0714403900904225,0.0473477826150737,0.0376459564871468
0.0575681734437334,0.0446250519964494,0.0510898789332457,0.0285132580325684,0.02339495715391
0.0658192505441535,0.0446594633462531,0.0499656996564751,0.028130088106104,0.0228146187935025
0.0714462806321903,0.0874861835080726,0.0582495580123434,0.0305491930408996,0.0286772169730808
0.0521650289558757,0.0498937618546359,0.0488877757572085,0.0320310986094177,0.0266624751546933
0.0702817454215463,0.113147566368213,0.0668047186296783,0.0460381469564666,0.0378208249354756
0.0728459192417769,0.0564663594863784,0.0517847454369252,0.0338293723014001,0.0273040138637604
0.0763430973291006,0.0869985043024438,0.0585055960886231,0.0537182540299712,0.0524149275599821
0.0588046972851742,0.0729690651944789,0.0510078496612205,0.0315924777604537,0.0236640260563433
0.0645867397980899,0.0404207889263048,0.0453283005604248,0.0293352793669967,0.0243517576419661
0.0678109390682903,0.0719775351164644,0.053419702951323,0.0358449424203948,0.0280734192544392
0.0742813230066779,0.046510127032696,0.044022264610714,0.0401338144529498,0.0408856148055946
0.0694355408648297,0.0681543234877107,0.0528765192231921,0.0426991458386664,0.0391669844650839
0.0665768791021975,0.0491476456535159,0.0439482102710085,0.0303046922953329,0.0260521119577311
0.0696789414674523,0.0384321070531733,0.0481097942986409,0.0302853394882873,0.0264321562560937
0.0692930979089863,0.248643627061249,0.120786655166489,0.0728074093474942,0.0536850506698577
