"D11","D22","D33"
1.49726657274469,0.0609588642999337,0.0799795460231909
2.0902770053817,0.0709810671918246,0.14894552519131
2.1978790681021,0.110455613481101,0.0985835177646753
1.6904223129173,0.0380263885166842,0.105123868532268
2.21023235090402,0.0443830454942896,0.125636922546422
1.12973898960841,0.0692353870513866,0.0853760717765612
1.16381036104257,0.078084801139302,0.0830707745978202
0.685758345962832,0.0589080323099128,0.0622347827437596
1.6799535300232,0.0977996763464716,1.42645134211574e-05
1.17916677015608,0.119322942367608,0.0765065995977758
2.076536922413,0.0821450375409759,0.0810748194604299
1.27925057123199,0.0543784735121167,0.104940426461186
1.63718150316763,0.0641112913198256,0.0847884991838267
2.19787620062524,0.0482851894404639,0.0817361743360109
2.0711314415714,0.0913179328499912,0.0917564737718063
1.11503861889369,0.0920586206376899,0.0489059036578954
2.19544313383154,0.0586752473782532,0.0990659779809074
1.21553260059779,0.113566486555241,0.118736935698605
0.969362287405878,0.0220155307876582,0.0876145292565875
0.717083918502024,0.0671269127205126,0.0295703053620772
1.26483114328168,0.0971414429204162,0.0436787179072316
1.15313513173356,0.0434352346849201,0.0309714644338593
2.07713233228459,0.0286376714784633,0.0291824111951543
0.986673249420485,0.0764889984852146,0.119773360574472
1.17243481479405,0.0871034265195102,0.102538656448781
1.3601088010646,0.0447426739450407,0.0512235326984933
1.15004690338139,0.0748951811560182,0.0378841487088418
2.18110887249207,0.0218238106615117,0.0368752603292044
1.32929174063712,0.0541949034092132,0.0534116700945287
1.68931987157782,0.13794876121951,0.0688010324353359
1.73144754596862,0.102824761562097,0.094911458850276
2.768111108019,0.0743410940505136,0.0315822819864047
2.58122906400723,0.0876863439725503,0.0438679355621904
1.80035765717617,0.107969980655474,0.063166051019547
2.50043667841638,0.0518303799925329,0.154358758419877
2.02008232591944,0.060183147378544,0.000370313351396858
1.03039826067109,0.0291444085649005,0.0819862280718903
2.03467382306029,0.0889108781145629,0.0836604221325258
1.35394658172948,0.0573392942797503,0.200718076362268
1.7937019488414,0.0826151256038371,0.0923229938771227
1.87430253659885,0.0990497939173398,0.00787204774300323
1.58132216966402,0.117325607457347,0.155848608935077
1.52475989115291,0.0594269852559505,0.101774262545488
2.89036472337211,0.0967248588268545,0.114657733247438
1.1744097311012,0.0923378849012602,0.079924806511395
1.21152703325388,0.0556275332541899,0.0996435869289934
1.38893003095274,0.0668940586530612,0.111430208771055
1.3165094221173,0.0571832884318697,0.112753013588074
2.11588143215231,0.0476096887659756,0.15501005236115
1.46653687222785,0.0204410765889575,0.085821724678003
1.15387350968707,0.0302028359851042,0.0880827848054378
0.626079433553009,0.0488091224041382,0.0575553575586288
0.80096488387909,0.0707391034212109,0.0500409432163854
0.655313403129014,0.0564429304941686,0.0786117041539214
0.854960188799382,0.0516907214346409,0.0467768904800644
1.18225953888245,0.0427959797194033,0.0890132036460016
2.59933395429396,0.065191801812125,0.128591012717822
1.52042021830973,0.02845755073117,0.03124489619539
1.18990899228144,0.264848047144489,0.0962916557069241
1.3349334220676,0.0280072328562292,0.116415410976019
0.845275404526128,0.0424004499446592,0.115606808063502
0.935157681381504,0.056433441619797,0.069578132234192
2.36735822914701,0.024392577684024,0.0313674315924715
0.948737285575197,0.0469837587002641,0.149173254141161
1.18711380435971,0.0498643811872569,0.1439687761509
2.83312674349488,0.0873916129816117,0.083626054699875
3.03171336906415,0.0967831044458385,0.0943897429469014
2.39257406161971,0.0886517307047926,0.0477269404247648
1.99049387662038,0.08269271119464,0.0933746470509429
1.23878320957256,0.0693736087531823,0.0686292827388723
1.34378610572271,0.0469404205813182,0.0530424815534975
1.12910836841906,0.106477093391028,0.113132446253226
2.22010419699894,0.0557287703997546,0.0505934171790256
0.734160414848101,0.136270636454555,0.0453353232400971
1.43394318063078,0.104384810236202,0.0621034793044649
0.953104929308117,0.104407996827294,0.0953221960262986
1.18071237822677,0.0526392238703625,0.0805938407318545
1.0065299691081,0.0949250618519111,0.0700284927819605
0.913620442141241,0.133024052275672,0.0925704801364831
1.68397192632968,0.057183461535556,0.0678233342302295
1.41368975664531,0.0248576070064255,0.0812584037521923
2.2506311473279,0.136175503584414,0.0782356934032411
0.966440916949307,0.0778743169577938,0.166256748601447
1.40113519926333,0.043898223930064,0.0535081704175168
1.50709296917953,0.0469664801421847,0.0779943454837242
1.40384686243907,0.0548262854820071,0
1.33653496228594,0.0649355738346859,5.04963778241809e-12
2.90785017922708,0.0359577274571724,0.047769609107157
2.24410951286557,0.14530489378586,0.0406750788256481
0.816374437807999,0.0703480044093158,0.073651636115813
1.28589013939121,0.0613580082664642,0.0385369546876502
2.3162748351406,0.0407328691173596,0.0951381534881348
1.98163048783127,0.0571395944665825,0.0702461055616139
1.5185879267863,0.083409864433473,0.0903097636695056
1.2485581953729,2.04748411947506e-06,0.169244868105614
0.865172993855366,0.0389862697671843,0.0590422458141658
1.35138329173979,0.0191021893549226,0.112100670267934
1.16441642843685,0.022381045078271,0.107701404432399
1.86707232148691,0.107358687433428,0.107556169154271
1.73580764420678,0.0407365855432137,0.106972973059848
2.32751121532891,0.129986582992315,0.0916357697159459
1.63316825066673,0.144054374656728,0.0959131949736854
1.92059604383571,0.109135245346918,0.0806942763051745
2.21858004863913,0.0633392838747657,0.128164854369729
1.17847368259274,0.044226819092916,0.0477842332908591
2.65374732178722,0.084979823275774,0.0725413852632399
0.941934626664181,0.051314753845787,0.0788095931787028
2.01089349800814,0.140552610113782,0.0977762286368524
1.46844867445573,0.0919446838684731,0.0852981731228908
1.26478564827706,0.121438681604949,0.110368019694485
1.11855671044705,0.0739853753300289,0.137594135498664
1.42719705638746,0.115866390682922,0.112593929523468
1.67725466857093,0.085161464949394,0.0935353951739686
1.78437168819555,0.140822571825758,0.093574877915154
1.06393434271859,0.0355686079589012,0.0743444488374024
1.09783697269145,0.12462196228796,0.11210382465306
2.4202406437502,0.0441515935152064,0.118623112822853
2.2063524100752,0.0972047920888632,0.155871771765133
1.28553924414982,0.0687612736760707,0.0565058436647836
2.57537651833697,0.0162595063884461,0.182114639741271
2.20627113792763,0.0107286114196567,0.0471159230625912
2.3535016101534,0.0438572984703119,0.0460266473136188
2.39228338156918,0.111230151852013,0.162262230460866
1.35422168121574,0.12468858231065,0.0797384982903207
1.30708011339561,0.0540543066399958,0.156993508525199
1.85240033610623,0.139042264158219,0.0724048295433002
1.60986475233093,0.0377951273774717,0.0630225963506589
1.43861867461836,0.0425905666689589,0.0560265041151091
1.34170688818487,0.0913440233930968,0.048963320627169
2.8327873287615,0.13917997222366,0.128894994910231
1.03252853508793,0.0318183363770474,0.0869602159010883
1.438311901421,0.03262222757391,0.0925111059073895
1.38224321243862,0.205115164196686,0.112205791585772
1.07930656045148,0.0270061589023883,0.0854233273938102
1.84525043821949,0.0468826393701037,0.0831292557473217
1.39966089603046,0.0760162397237982,0.0578396431287011
1.75199443123148,0.0977004799273364,0.0846429361239346
0.948246611958009,0.09160978589545,0.0387198084206669
1.2377256259595,0.0433295779334708,0.0234232501098575
1.24130310628123,0.119377163589106,0.156504629228214
1.52634484481513,0.0765866445775754,0.0704254389464151
1.43954867080625,0.097151401372507,0.0460458835196176
1.7599225647821,0.111973053237304,0.0191891578901774
1.96929193894625,0.0714905966066577,0.0641366568398839
1.97591845270766,0.0527421767325998,0.0739489812622161
1.49728914424184,0.0722861425414505,0.0860449056180598
0.859047767342093,0.0850036302570967,0.0873923940672204
2.49912312337306,0.102676049477435,0
0.780290977549461,0.194698591046216,0.0812928429705464
0.876643975624981,0.116144667430409,0.107751282231984
1.39877871284307,0.0516276782297943,0.100811942508288
1.27365655839387,0.0305186758160651,0.0688060327830352
1.22460385411832,0.138499538242993,0.0713900014922077
0.845450950885101,0.066485451889489,0.0592358624584032
1.64079096049021,0.0695522190050386,0.0616400398906574
1.70780771105376,0.146660508815388,0.0591518115850812
1.27786157696112,0.0325823561659803,0.0529938841304033
2.00562757592462,0.130040308939743,0.0620911048756103
1.81411337352294,0.015382996039878,0.00712326527724923
1.35390246076154,0.099687744918258,0.0925027225381458
2.55280066566522,0.1702807583478,0.154919690341823
0.808845204734394,0.0622124759908162,0.0686232007582337
1.53184044112025,0.0436623461407359,0.102260699929852
1.04990478050595,0.0504543068473265,0.0578978252080416
1.55674335013013,0.139300085150826,0.0939394624480339
1.97629233955278,0.0913967111485088,0.078318165213638
1.92505484545845,0.0178547706314398,0.0645423990715618
