"p1","lambda1","p2"
17.3234419292712,3.95047733153219,3.00910196719135
17.0729544870164,3.88129579882954,2.91382141235797
16.8899236294188,3.88366820531711,2.9393850538498
17.2777408478004,4.0157121696165,3.0486901027861
16.9899194548821,3.942745603049,2.8922066736705
17.4194460063731,3.95446491010267,3.02327226087013
16.4912313888507,3.96177870814359,3.146496012299
17.1078671584257,3.97653110078614,3.08125287864146
16.7591864830283,3.96129293989589,2.96591376195445
16.8354913347331,3.90872696823003,2.87818356166901
17.5837343958042,3.98775211151853,3.13398569342551
17.0653958969153,4.07412404225499,3.02117041677326
16.7999406372704,4.02024241231589,3.14693100361232
16.7045453896543,3.85234850486297,2.87793152517193
17.0925719853998,3.92573338937354,2.89572043487405
17.1197246718148,3.96407180572092,2.97454247298252
17.3744070789705,4.08746732999899,2.82610628152751
17.0081699892091,4.08687393906798,3.18311045395719
17.1118915540447,3.98805087281704,2.90930540414221
16.6053424472199,3.93185023724008,2.90446631065756
16.9228196657152,3.92840125553333,3.03434476653765
16.8596970385516,3.92617665218212,3.13067789951458
17.248560849624,4.13231297402023,2.90140562336642
16.6768292468796,4.00585952006267,2.99193012344468
16.5968639244967,4.02010644400406,2.9640993732415
16.5961658964077,3.98885643962997,2.891627932712
17.1253096073699,4.1420955460502,2.96339877634616
16.958130673519,4.02292797219438,3.14124588255043
17.0175611742017,3.98045072690582,2.90896837813925
16.948616151411,4.04956889522837,2.97385199949582
17.2480765786256,3.88950444777568,3.08703178769652
16.8442075729272,3.84001937525907,2.91187430114752
17.394176446804,4.00781369193129,2.96381600136179
16.7300830431027,4.04962832041815,2.90891327678739
16.9753548874854,4.02434253631236,3.05363943481263
16.7707373677929,4.04931767035821,2.95997714374807
16.3074265774184,4.03523507275167,2.89671616270999
16.9743167494862,3.86672008977349,2.97150718988352
17.160750806581,4.12561617875861,2.98379047707273
17.417354709251,3.93319927025217,2.90280062089548
17.1655301276462,4.04988222508296,2.96594083130331
17.0111575680234,4.04011024689874,2.93404531531725
16.5852704707863,4.01572211778047,3.08824687756307
16.5606575237537,3.9021803667542,3.06520035177672
16.5204309558086,3.97008067846423,3.01855214613535
17.1077995100436,4.0334442594465,3.0304352578348
17.1898425170566,3.94774017265743,2.95457249617835
17.0056552307322,4.09851750953593,2.98109031363849
16.7362305042134,4.03740230546344,3.02224139556574
16.921312997387,3.82260097815791,2.98994842615569
16.8896858812537,4.05158732434786,2.94787231108142
16.893045544046,4.15525683933929,2.86760336269169
