"alpha0","alpha1"
1.18485982634973,0.300627065949846
1.36625756130737,0.38163039747084
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
NA,NA
1.54309906721232,0.393833035509909
0.883721767357035,0.231083416938845
NA,NA
1.64827119918702,0.429927921488179
NA,NA
1.80406695728106,0.454939527155485
1.2152864251367,0.363905266228333
NA,NA
NA,NA
1.12679867988965,0.308312158072555
6.87683723032521,1.78705404768121
1.34281206314494,0.345336522380292
NA,NA
1.21835801375727,0.344855542364191
3.18984868483949,0.79543065372749
NA,NA
NA,NA
1.87653993702149,0.498677868443861
1.05595943576083,0.292087549211629
1.72154654559669,0.415689675019946
5.89127251210137,1.5282346530881
NA,NA
1.68980013112268,0.547274309719018
NA,NA
6.07911632709699,1.5896917097815
1.34708032962793,0.337418450769221
1.90303460919,0.504445162894205
1.22729482813731,0.336803074897482
NA,NA
NA,NA
NA,NA
6.27558299996022,1.63316348007778
7.17888737144826,1.86477481567239
NA,NA
1.38528865068902,0.342788688673656
1.23797351110565,0.371106520415298
3.03674927701896,0.783076144401514
5.90942394019224,1.55327060327263
2.06766867812826,0.631802349249641
5.97152868465229,1.56463747230986
NA,NA
2.41756562476388,0.628740024776211
NA,NA
1.99809955940326,0.473762234011635
2.32074545678277,0.549929635524812
NA,NA
1.76413052568481,0.437765139874343
2.48307948465518,0.871931705177197
2.44670065985088,0.742393856175656
2.02568240969959,0.447244429711943
1.17670581410587,0.338899194296639
NA,NA
NA,NA
1.96985214361178,0.460500062609934
1.2794516298979,0.365417565570077
1.60978414789793,0.404554226576648
4.87894548663244,1.28996175766853
NA,NA
1.29632012844232,0.301826079277916
2.21552508932989,0.48694947427868
5.98679425014233,1.54819075533768
1.14266706254852,0.34071286103476
0.930042277196437,0.251718227402324
5.85118288520633,1.53033743123709
1.24281248432572,0.343100785152094
NA,NA
NA,NA
NA,NA
1.41318948589386,0.3473071905799
NA,NA
NA,NA
NA,NA
1.18240451309226,0.258872542992875
NA,NA
2.09566273014069,0.581819297877186
1.40321654276051,0.342479375630836
0.00145501827617224,0.00145514671031098
1.53250539469081,0.378576502753917
3.69233907901409,0.980101678055188
1.50401692789733,0.38897797066142
NA,NA
0.0007642822356758,0.000764295897855532
1.22116169849612,0.327013521554445
NA,NA
NA,NA
1.9137528254367,0.523081849802829
NA,NA
0.950949171750481,0.237072259347314
1.87423700031009,0.613248571221408
7.1130015644835,1.84591097039472
1.11580103730966,0.309478425223167
NA,NA
1.26098616686339,0.286469015603171
5.9871890240952,1.52603963804772
NA,NA
NA,NA
NA,NA
0.983135593898248,0.280554998118693
1.46646024308454,0.444018666249133
NA,NA
1.83080014129781,0.49690557946189
NA,NA
1.21224087985374,0.319685499759273
4.03830287553389,1.25185599830318
NA,NA
NA,NA
2.01693612856622,0.509528016549972
1.21394112330539,0.320970507800603
5.68001968528126,1.48476179661546
4.66080537402742,1.23567661694049
1.11752400202958,0.279603356747994
5.7338202604479,1.49848465139208
NA,NA
4.64233739814772,1.40068685999089
6.89158668418965,1.7957998901052
NA,NA
1.9258036355092,0.490146155243215
2.43561302236769,0.604063853122852
NA,NA
1.86064554748256,0.577340180691536
NA,NA
1.71409872423125,0.462402639634272
7.66607862769923,1.98112249947788
1.38607947393226,0.394705608874327
0.00109917973758018,0.00109914723160181
0.867575103181652,0.254690824171453
2.12092531456757,0.564407485446989
1.02880396358174,0.275072953771319
1.16319983162698,0.276518691596316
2.07134673678085,0.466151038477469
NA,NA
2.65413081464111,0.670260604687907
6.20038566670034,1.61456848324724
6.47312756368218,1.67542249817399
5.41613777118194,1.41460751457147
2.28976167471242,0.653510468755738
1.77725114009287,0.413631114055841
1.72277774933768,0.479953756860943
