"beta1","beta2","beta3","beta4","beta5"
4.00200762353233,6.29096183097392,2.31395511454527,1.92310448732343,0.426726076123252
4.10962552961115,6.37064450593951,2.59010549111533,2.53708807473945,1.32038515212222
3.94657601939679,6.16248736284871,2.29129208551808,1.92420535825419,0.407276780690153
3.99609736896281,6.64361183686446,2.43653193849842,1.93264522013069,0.416743517411503
4.11635108594785,6.89215951999023,2.77169755333418,2.5299836566251,1.3647025540129
4.18648697982692,6.22420589663975,2.43261693590815,2.52121441255524,1.30844971176615
4.0229240513441,5.95742181282387,2.2265624460927,1.92504386651371,0.446701167931954
3.98532981019621,6.09895611889721,2.20720223288413,1.92628331411065,0.418583238717652
4.17787867474623,6.152748321189,2.59502310278726,2.92088696771371,1.74279874665694
4.11757514476574,6.27059977603093,2.56667647353179,2.97768509553349,1.81792730763428
4.08682553585961,6.5392187912679,2.58622829629785,2.34954032174969,0.995203941344089
4.15255094809786,6.37707932667127,2.69935990495921,2.82177922690669,1.66311011842861
4.14857612544353,6.05265401385399,2.52036481868371,2.82033956840438,1.6648550921623
4.10113709357101,6.39997104718472,2.67569424573113,3.16544692020743,1.94079857898854
4.00117226616966,6.6272833342099,2.4323040853792,1.96311105190132,0.454339796999152
4.13151233420376,7.08748230673493,2.86229737515095,2.74768241188613,1.54234844101834
3.95341168033207,5.82416216490072,2.19584481011589,1.9077241241387,0.417195264771712
4.11515785570763,6.13307092769455,2.58497816099003,2.87526504910688,1.71571357964983
4.09773008724989,6.21460023493348,2.5058704393423,2.48788818895659,1.18842383458803
4.09674107853449,6.56044363606635,2.70349940775163,2.75351719982266,1.57612117262067
3.99326745464746,6.45327592256315,2.36607097001027,1.92342922007082,0.378508293450511
4.10148321809163,6.95163800465928,2.80315004479088,2.63334240979122,1.43592656919027
4.14868715901291,5.90309232941581,2.46041728846074,2.5494222054212,1.32353176547672
4.12185387776583,6.42051992813419,2.5642732039351,2.74650721118821,1.56746936062226
4.07406992183798,5.89695484372896,2.46853968091031,2.65081239557745,1.50264409238821
4.15137774200281,6.34875126583531,2.60190364570024,2.65498561181426,1.49753872599117
4.08698377095979,6.22589084669452,2.62637352727445,2.83421347393881,1.64440361877111
4.11312192993803,6.41805203340159,2.65253904710905,2.89306498716993,1.71360441976584
4.16883604918969,6.77426402682629,2.68412493633877,2.65081718734377,1.41568940040606
4.12312929306742,6.84983320779934,2.73596240374723,2.6512841204725,1.46944473897294
4.1173009887332,6.26910878681921,2.650190390165,2.81428424535331,1.65856269936068
3.98500790410978,6.27729498180986,2.31879907865654,1.92852110769945,0.424672234475587
4.1324775013017,5.8047048688232,2.34058333534196,2.85989129725555,1.73272094520519
4.03250107824982,5.87299437498553,2.14749205028412,1.89924430505125,0.434864734866875
4.15154761299366,6.41676885143787,2.61419880231559,2.9149849540656,1.72393286132358
4.04192803615516,5.72688145171454,2.0977213866494,1.94604563406035,0.436749738617803
4.0630129880466,6.84321853182564,2.79322280525825,2.84248363418445,1.62154901911834
3.95077147978343,6.81811157565457,2.52188606098087,1.97853813588527,0.427808223159868
