"p1","lambda1","p2"
17.0182319021497,4.00207176008255,2.99233765981692
17.0125922865346,4.011222937111,2.98121387879609
17.0103475091663,3.98752495919673,3.01262732539435
17.0511245758781,4.02536346166267,2.98491911805541
17.0188519002543,4.0043444222375,3.00056452773351
16.8204712512513,4.00946440132984,2.99235688549019
16.9247289916387,4.01894885400434,3.023072705734
16.980618423857,4.00176660084998,2.9986753486666
17.0120677041966,4.01461758639387,3.02101218893791
16.8627934083296,3.9724346035917,2.99824250369349
17.1673288807807,4.00229824499093,2.98331545034238
17.0791586420332,4.00034558760583,2.99808567692524
17.0432415008828,4.02071333729769,2.98742172461975
16.9768553073497,3.99256599439589,2.98801430901498
17.0645675543051,4.01519666199608,2.98477271881548
17.0222359104621,3.99871052227626,2.99256566855335
17.1010876597374,4.01145692564004,3.00449275332963
17.0485084919155,4.0119144645113,3.02763497443719
16.9193131371668,3.98538639833949,2.98171646475886
17.0061395482909,4.00441321207708,2.98080252237707
16.9085147549356,4.01187992552523,2.96892011137138
17.050636746276,4.00393464162507,3.01176323772759
17.0706158733574,3.99602574711355,3.01870369210799
16.9988902660892,3.99014399385255,3.01742305781354
17.0059107468129,4.0135593200771,2.98776278342848
16.9909288717916,3.99707010542035,2.99878986627698
16.9659762832789,4.0169300485819,3.00649227930092
16.9354073160695,3.98907884851127,3.00160583737689
17.0110952910676,4.01879676202479,3.02848625166179
17.0434494250396,3.99744955368284,3.02884402096578
16.9784085513037,4.00825774309412,2.99447457306369
17.0413941120738,3.98666805436172,2.99828605152766
17.0425162258493,3.98587442369794,3.0146562296665
17.009574440048,4.00721129669681,2.98823148573567
16.9017584409182,3.99272766829675,3.02096118058391
17.0458220433949,3.98838855194546,2.98354913578718
16.9575339687063,3.98118233382493,2.99547332790762
16.9991079050656,4.00166682447479,2.98679231351586
16.9892023315583,4.01991133210426,2.99541726012215
17.0058550226161,3.97389701459924,2.99865409313487
16.9886225923901,4.01611203724383,2.9957778485581
17.0463577471071,4.00720891158,2.99332069847865
16.9336309692477,3.98495013431292,3.01233184787677
16.9764589313097,4.01938343247615,2.98956177020547
16.955528139161,3.98338259991897,2.99208657106056
16.9810467023049,3.95965587560219,2.99392410309277
16.9627714766196,3.98422119858147,3.003974868634
17.0037219517471,4.01838290937992,2.99797803462031
17.047650740662,4.03081600915206,2.98016764855322
17.1328422445139,3.99728299935105,2.98894680432195
16.999012098345,3.975495515862,2.99172522273393
17.0051356608153,4.00530658092952,2.99446281380622
16.9835809272789,3.99202023641825,2.99507726103838
16.9473573855621,4.00273997132722,3.00569078333668
16.9535140651562,3.99229766954373,3.03795787890947
17.0226458264995,4.00934069547801,2.99110152289265
16.9246098439539,4.00247836973017,2.97574147103277
16.9709006897483,4.00428788982206,2.95798711004656
16.9261332697076,4.01509073466682,3.00714533861107
16.9305943263021,4.03132907550664,2.98877025574635
17.0369825606694,4.02841543181027,3.0155885730502
